state,election_year,jurisdiction_code,jurisdiction_name,county,local_unit,level,method,method_label,source_field,voters,method_share_pct,total_voters,value_status,source_url,source_title,source_status
PA,2024,4200300000,ALLEGHENY COUNTY,,ALLEGHENY COUNTY,jurisdiction,provisional_ballot,Provisional ballot,F1e,9734,1.3477,722248,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4200300000,ALLEGHENY COUNTY,,ALLEGHENY COUNTY,jurisdiction,in_person_early,In-person early voting,F1f,,,722248,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4200300000,ALLEGHENY COUNTY,,ALLEGHENY COUNTY,jurisdiction,mail_votes_vote_by_mail_jurisdiction,Mail votes in vote-by-mail jurisdiction,F1g,,,722248,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4200300000,ALLEGHENY COUNTY,,ALLEGHENY COUNTY,jurisdiction,other_participation,Other participation,F1h,,,722248,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4200500000,ARMSTRONG COUNTY,,ARMSTRONG COUNTY,jurisdiction,physical_polling_place,Physical polling place,F1b,29593,79.8688,37052,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4200500000,ARMSTRONG COUNTY,,ARMSTRONG COUNTY,jurisdiction,absentee_uocava,Absentee UOCAVA,F1c,35,0.0945,37052,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4200500000,ARMSTRONG COUNTY,,ARMSTRONG COUNTY,jurisdiction,mail_votes,Mail votes,F1d,7272,19.6265,37052,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4200500000,ARMSTRONG COUNTY,,ARMSTRONG COUNTY,jurisdiction,provisional_ballot,Provisional ballot,F1e,152,0.4102,37052,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4200500000,ARMSTRONG COUNTY,,ARMSTRONG COUNTY,jurisdiction,in_person_early,In-person early voting,F1f,,,37052,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4200500000,ARMSTRONG COUNTY,,ARMSTRONG COUNTY,jurisdiction,mail_votes_vote_by_mail_jurisdiction,Mail votes in vote-by-mail jurisdiction,F1g,,,37052,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4200500000,ARMSTRONG COUNTY,,ARMSTRONG COUNTY,jurisdiction,other_participation,Other participation,F1h,,,37052,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4200700000,BEAVER COUNTY,,BEAVER COUNTY,jurisdiction,physical_polling_place,Physical polling place,F1b,71458,74.7852,95551,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4200700000,BEAVER COUNTY,,BEAVER COUNTY,jurisdiction,absentee_uocava,Absentee UOCAVA,F1c,208,0.2177,95551,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4200700000,BEAVER COUNTY,,BEAVER COUNTY,jurisdiction,mail_votes,Mail votes,F1d,23346,24.4330,95551,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4200700000,BEAVER COUNTY,,BEAVER COUNTY,jurisdiction,provisional_ballot,Provisional ballot,F1e,539,0.5641,95551,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4200700000,BEAVER COUNTY,,BEAVER COUNTY,jurisdiction,in_person_early,In-person early voting,F1f,,,95551,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4200700000,BEAVER COUNTY,,BEAVER COUNTY,jurisdiction,mail_votes_vote_by_mail_jurisdiction,Mail votes in vote-by-mail jurisdiction,F1g,,,95551,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4200700000,BEAVER COUNTY,,BEAVER COUNTY,jurisdiction,other_participation,Other participation,F1h,,,95551,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4200900000,BEDFORD COUNTY,,BEDFORD COUNTY,jurisdiction,physical_polling_place,Physical polling place,F1b,22213,78.6245,28252,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4200900000,BEDFORD COUNTY,,BEDFORD COUNTY,jurisdiction,absentee_uocava,Absentee UOCAVA,F1c,58,0.2053,28252,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4200900000,BEDFORD COUNTY,,BEDFORD COUNTY,jurisdiction,mail_votes,Mail votes,F1d,5856,20.7277,28252,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4200900000,BEDFORD COUNTY,,BEDFORD COUNTY,jurisdiction,provisional_ballot,Provisional ballot,F1e,125,0.4424,28252,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4200900000,BEDFORD COUNTY,,BEDFORD COUNTY,jurisdiction,in_person_early,In-person early voting,F1f,,,28252,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4200900000,BEDFORD COUNTY,,BEDFORD COUNTY,jurisdiction,mail_votes_vote_by_mail_jurisdiction,Mail votes in vote-by-mail jurisdiction,F1g,,,28252,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4200900000,BEDFORD COUNTY,,BEDFORD COUNTY,jurisdiction,other_participation,Other participation,F1h,,,28252,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4201100000,BERKS COUNTY,,BERKS COUNTY,jurisdiction,physical_polling_place,Physical polling place,F1b,160122,75.7128,211486,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4201100000,BERKS COUNTY,,BERKS COUNTY,jurisdiction,absentee_uocava,Absentee UOCAVA,F1c,509,0.2407,211486,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4201100000,BERKS COUNTY,,BERKS COUNTY,jurisdiction,mail_votes,Mail votes,F1d,49282,23.3027,211486,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4201100000,BERKS COUNTY,,BERKS COUNTY,jurisdiction,provisional_ballot,Provisional ballot,F1e,1573,0.7438,211486,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4201100000,BERKS COUNTY,,BERKS COUNTY,jurisdiction,in_person_early,In-person early voting,F1f,,,211486,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4201100000,BERKS COUNTY,,BERKS COUNTY,jurisdiction,mail_votes_vote_by_mail_jurisdiction,Mail votes in vote-by-mail jurisdiction,F1g,,,211486,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4201100000,BERKS COUNTY,,BERKS COUNTY,jurisdiction,other_participation,Other participation,F1h,,,211486,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4201300000,BLAIR COUNTY,,BLAIR COUNTY,jurisdiction,physical_polling_place,Physical polling place,F1b,47994,73.5800,65227,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4201300000,BLAIR COUNTY,,BLAIR COUNTY,jurisdiction,absentee_uocava,Absentee UOCAVA,F1c,142,0.2177,65227,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4201300000,BLAIR COUNTY,,BLAIR COUNTY,jurisdiction,mail_votes,Mail votes,F1d,16731,25.6504,65227,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4201300000,BLAIR COUNTY,,BLAIR COUNTY,jurisdiction,provisional_ballot,Provisional ballot,F1e,360,0.5519,65227,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4201300000,BLAIR COUNTY,,BLAIR COUNTY,jurisdiction,in_person_early,In-person early voting,F1f,,,65227,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4201300000,BLAIR COUNTY,,BLAIR COUNTY,jurisdiction,mail_votes_vote_by_mail_jurisdiction,Mail votes in vote-by-mail jurisdiction,F1g,,,65227,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4201300000,BLAIR COUNTY,,BLAIR COUNTY,jurisdiction,other_participation,Other participation,F1h,,,65227,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4201500000,BRADFORD COUNTY,,BRADFORD COUNTY,jurisdiction,physical_polling_place,Physical polling place,F1b,25004,79.5850,31418,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4201500000,BRADFORD COUNTY,,BRADFORD COUNTY,jurisdiction,absentee_uocava,Absentee UOCAVA,F1c,92,0.2928,31418,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4201500000,BRADFORD COUNTY,,BRADFORD COUNTY,jurisdiction,mail_votes,Mail votes,F1d,6046,19.2437,31418,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4201500000,BRADFORD COUNTY,,BRADFORD COUNTY,jurisdiction,provisional_ballot,Provisional ballot,F1e,276,0.8785,31418,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4201500000,BRADFORD COUNTY,,BRADFORD COUNTY,jurisdiction,in_person_early,In-person early voting,F1f,,,31418,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4201500000,BRADFORD COUNTY,,BRADFORD COUNTY,jurisdiction,mail_votes_vote_by_mail_jurisdiction,Mail votes in vote-by-mail jurisdiction,F1g,,,31418,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4201500000,BRADFORD COUNTY,,BRADFORD COUNTY,jurisdiction,other_participation,Other participation,F1h,,,31418,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4201700000,BUCKS COUNTY,,BUCKS COUNTY,jurisdiction,physical_polling_place,Physical polling place,F1b,261173,64.6875,403746,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4201700000,BUCKS COUNTY,,BUCKS COUNTY,jurisdiction,absentee_uocava,Absentee UOCAVA,F1c,1799,0.4456,403746,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4201700000,BUCKS COUNTY,,BUCKS COUNTY,jurisdiction,mail_votes,Mail votes,F1d,137500,34.0561,403746,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4201700000,BUCKS COUNTY,,BUCKS COUNTY,jurisdiction,provisional_ballot,Provisional ballot,F1e,3274,0.8109,403746,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4201700000,BUCKS COUNTY,,BUCKS COUNTY,jurisdiction,in_person_early,In-person early voting,F1f,,,403746,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4201700000,BUCKS COUNTY,,BUCKS COUNTY,jurisdiction,mail_votes_vote_by_mail_jurisdiction,Mail votes in vote-by-mail jurisdiction,F1g,,,403746,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4201700000,BUCKS COUNTY,,BUCKS COUNTY,jurisdiction,other_participation,Other participation,F1h,,,403746,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4201900000,BUTLER COUNTY,,BUTLER COUNTY,jurisdiction,physical_polling_place,Physical polling place,F1b,89801,73.4629,122240,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4201900000,BUTLER COUNTY,,BUTLER COUNTY,jurisdiction,absentee_uocava,Absentee UOCAVA,F1c,319,0.2610,122240,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4201900000,BUTLER COUNTY,,BUTLER COUNTY,jurisdiction,mail_votes,Mail votes,F1d,31448,25.7264,122240,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4201900000,BUTLER COUNTY,,BUTLER COUNTY,jurisdiction,provisional_ballot,Provisional ballot,F1e,672,0.5497,122240,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4201900000,BUTLER COUNTY,,BUTLER COUNTY,jurisdiction,in_person_early,In-person early voting,F1f,,,122240,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4201900000,BUTLER COUNTY,,BUTLER COUNTY,jurisdiction,mail_votes_vote_by_mail_jurisdiction,Mail votes in vote-by-mail jurisdiction,F1g,,,122240,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4201900000,BUTLER COUNTY,,BUTLER COUNTY,jurisdiction,other_participation,Other participation,F1h,,,122240,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4202100000,CAMBRIA COUNTY,,CAMBRIA COUNTY,jurisdiction,physical_polling_place,Physical polling place,F1b,55800,77.7852,71736,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4202100000,CAMBRIA COUNTY,,CAMBRIA COUNTY,jurisdiction,absentee_uocava,Absentee UOCAVA,F1c,124,0.1729,71736,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4202100000,CAMBRIA COUNTY,,CAMBRIA COUNTY,jurisdiction,mail_votes,Mail votes,F1d,15143,21.1093,71736,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4202100000,CAMBRIA COUNTY,,CAMBRIA COUNTY,jurisdiction,provisional_ballot,Provisional ballot,F1e,669,0.9326,71736,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4202100000,CAMBRIA COUNTY,,CAMBRIA COUNTY,jurisdiction,in_person_early,In-person early voting,F1f,,,71736,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4202100000,CAMBRIA COUNTY,,CAMBRIA COUNTY,jurisdiction,mail_votes_vote_by_mail_jurisdiction,Mail votes in vote-by-mail jurisdiction,F1g,,,71736,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4202100000,CAMBRIA COUNTY,,CAMBRIA COUNTY,jurisdiction,other_participation,Other participation,F1h,,,71736,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4202300000,CAMERON COUNTY,,CAMERON COUNTY,jurisdiction,physical_polling_place,Physical polling place,F1b,1842,76.2102,2417,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4202300000,CAMERON COUNTY,,CAMERON COUNTY,jurisdiction,absentee_uocava,Absentee UOCAVA,F1c,7,0.2896,2417,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4202300000,CAMERON COUNTY,,CAMERON COUNTY,jurisdiction,mail_votes,Mail votes,F1d,562,23.2520,2417,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4202300000,CAMERON COUNTY,,CAMERON COUNTY,jurisdiction,provisional_ballot,Provisional ballot,F1e,6,0.2482,2417,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4202300000,CAMERON COUNTY,,CAMERON COUNTY,jurisdiction,in_person_early,In-person early voting,F1f,,,2417,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4202300000,CAMERON COUNTY,,CAMERON COUNTY,jurisdiction,mail_votes_vote_by_mail_jurisdiction,Mail votes in vote-by-mail jurisdiction,F1g,,,2417,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4202300000,CAMERON COUNTY,,CAMERON COUNTY,jurisdiction,other_participation,Other participation,F1h,,,2417,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4202500000,CARBON COUNTY,,CARBON COUNTY,jurisdiction,physical_polling_place,Physical polling place,F1b,27706,78.5095,35290,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4202500000,CARBON COUNTY,,CARBON COUNTY,jurisdiction,absentee_uocava,Absentee UOCAVA,F1c,84,0.2380,35290,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4202500000,CARBON COUNTY,,CARBON COUNTY,jurisdiction,mail_votes,Mail votes,F1d,7234,20.4987,35290,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4202500000,CARBON COUNTY,,CARBON COUNTY,jurisdiction,provisional_ballot,Provisional ballot,F1e,266,0.7538,35290,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4202500000,CARBON COUNTY,,CARBON COUNTY,jurisdiction,in_person_early,In-person early voting,F1f,,,35290,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4202500000,CARBON COUNTY,,CARBON COUNTY,jurisdiction,mail_votes_vote_by_mail_jurisdiction,Mail votes in vote-by-mail jurisdiction,F1g,,,35290,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4202500000,CARBON COUNTY,,CARBON COUNTY,jurisdiction,other_participation,Other participation,F1h,,,35290,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4202700000,CENTRE COUNTY,,CENTRE COUNTY,jurisdiction,physical_polling_place,Physical polling place,F1b,56924,69.9510,81377,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4202700000,CENTRE COUNTY,,CENTRE COUNTY,jurisdiction,absentee_uocava,Absentee UOCAVA,F1c,664,0.8160,81377,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4202700000,CENTRE COUNTY,,CENTRE COUNTY,jurisdiction,mail_votes,Mail votes,F1d,23365,28.7120,81377,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4202700000,CENTRE COUNTY,,CENTRE COUNTY,jurisdiction,provisional_ballot,Provisional ballot,F1e,424,0.5210,81377,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4202700000,CENTRE COUNTY,,CENTRE COUNTY,jurisdiction,in_person_early,In-person early voting,F1f,,,81377,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4202700000,CENTRE COUNTY,,CENTRE COUNTY,jurisdiction,mail_votes_vote_by_mail_jurisdiction,Mail votes in vote-by-mail jurisdiction,F1g,,,81377,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4202700000,CENTRE COUNTY,,CENTRE COUNTY,jurisdiction,other_participation,Other participation,F1h,,,81377,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4202900000,CHESTER COUNTY,,CHESTER COUNTY,jurisdiction,physical_polling_place,Physical polling place,F1b,214855,65.6000,327523,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4202900000,CHESTER COUNTY,,CHESTER COUNTY,jurisdiction,absentee_uocava,Absentee UOCAVA,F1c,1978,0.6039,327523,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4202900000,CHESTER COUNTY,,CHESTER COUNTY,jurisdiction,mail_votes,Mail votes,F1d,108159,33.0233,327523,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4202900000,CHESTER COUNTY,,CHESTER COUNTY,jurisdiction,provisional_ballot,Provisional ballot,F1e,2531,0.7728,327523,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4202900000,CHESTER COUNTY,,CHESTER COUNTY,jurisdiction,in_person_early,In-person early voting,F1f,,,327523,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4202900000,CHESTER COUNTY,,CHESTER COUNTY,jurisdiction,mail_votes_vote_by_mail_jurisdiction,Mail votes in vote-by-mail jurisdiction,F1g,,,327523,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4202900000,CHESTER COUNTY,,CHESTER COUNTY,jurisdiction,other_participation,Other participation,F1h,,,327523,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4203100000,CLARION COUNTY,,CLARION COUNTY,jurisdiction,physical_polling_place,Physical polling place,F1b,15792,79.6449,19828,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4203100000,CLARION COUNTY,,CLARION COUNTY,jurisdiction,absentee_uocava,Absentee UOCAVA,F1c,48,0.2421,19828,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4203100000,CLARION COUNTY,,CLARION COUNTY,jurisdiction,mail_votes,Mail votes,F1d,3946,19.9011,19828,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4203100000,CLARION COUNTY,,CLARION COUNTY,jurisdiction,provisional_ballot,Provisional ballot,F1e,42,0.2118,19828,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4203100000,CLARION COUNTY,,CLARION COUNTY,jurisdiction,in_person_early,In-person early voting,F1f,,,19828,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
PA,2024,4203100000,CLARION COUNTY,,CLARION COUNTY,jurisdiction,mail_votes_vote_by_mail_jurisdiction,Mail votes in vote-by-mail jurisdiction,F1g,,,19828,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
