state,election_year,jurisdiction_code,jurisdiction_name,county,local_unit,level,method,method_label,source_field,voters,method_share_pct,total_voters,value_status,source_url,source_title,source_status
WI,2024,00175,TOWN OF ABRAMS - OCONTO COUNTY,OCONTO COUNTY,TOWN OF ABRAMS - OCONTO COUNTY,jurisdiction,provisional_ballot,Provisional ballot,F1e,0,0.0000,1400,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00175,TOWN OF ABRAMS - OCONTO COUNTY,OCONTO COUNTY,TOWN OF ABRAMS - OCONTO COUNTY,jurisdiction,in_person_early,In-person early voting,F1f,355,25.3571,1400,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00175,TOWN OF ABRAMS - OCONTO COUNTY,OCONTO COUNTY,TOWN OF ABRAMS - OCONTO COUNTY,jurisdiction,mail_votes_vote_by_mail_jurisdiction,Mail votes in vote-by-mail jurisdiction,F1g,,,1400,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00175,TOWN OF ABRAMS - OCONTO COUNTY,OCONTO COUNTY,TOWN OF ABRAMS - OCONTO COUNTY,jurisdiction,other_participation,Other participation,F1h,0,0.0000,1400,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00225,TOWN OF ACKLEY - LANGLADE COUNTY,LANGLADE COUNTY,TOWN OF ACKLEY - LANGLADE COUNTY,jurisdiction,physical_polling_place,Physical polling place,F1b,286,88.2716,324,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00225,TOWN OF ACKLEY - LANGLADE COUNTY,LANGLADE COUNTY,TOWN OF ACKLEY - LANGLADE COUNTY,jurisdiction,absentee_uocava,Absentee UOCAVA,F1c,3,0.9259,324,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00225,TOWN OF ACKLEY - LANGLADE COUNTY,LANGLADE COUNTY,TOWN OF ACKLEY - LANGLADE COUNTY,jurisdiction,mail_votes,Mail votes,F1d,28,8.6420,324,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00225,TOWN OF ACKLEY - LANGLADE COUNTY,LANGLADE COUNTY,TOWN OF ACKLEY - LANGLADE COUNTY,jurisdiction,provisional_ballot,Provisional ballot,F1e,0,0.0000,324,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00225,TOWN OF ACKLEY - LANGLADE COUNTY,LANGLADE COUNTY,TOWN OF ACKLEY - LANGLADE COUNTY,jurisdiction,in_person_early,In-person early voting,F1f,6,1.8519,324,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00225,TOWN OF ACKLEY - LANGLADE COUNTY,LANGLADE COUNTY,TOWN OF ACKLEY - LANGLADE COUNTY,jurisdiction,mail_votes_vote_by_mail_jurisdiction,Mail votes in vote-by-mail jurisdiction,F1g,,,324,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00225,TOWN OF ACKLEY - LANGLADE COUNTY,LANGLADE COUNTY,TOWN OF ACKLEY - LANGLADE COUNTY,jurisdiction,other_participation,Other participation,F1h,1,0.3086,324,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00275,CITY OF ADAMS - ADAMS COUNTY,ADAMS COUNTY,CITY OF ADAMS - ADAMS COUNTY,jurisdiction,physical_polling_place,Physical polling place,F1b,667,77.4681,861,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00275,CITY OF ADAMS - ADAMS COUNTY,ADAMS COUNTY,CITY OF ADAMS - ADAMS COUNTY,jurisdiction,absentee_uocava,Absentee UOCAVA,F1c,1,0.1161,861,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00275,CITY OF ADAMS - ADAMS COUNTY,ADAMS COUNTY,CITY OF ADAMS - ADAMS COUNTY,jurisdiction,mail_votes,Mail votes,F1d,70,8.1301,861,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00275,CITY OF ADAMS - ADAMS COUNTY,ADAMS COUNTY,CITY OF ADAMS - ADAMS COUNTY,jurisdiction,provisional_ballot,Provisional ballot,F1e,0,0.0000,861,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00275,CITY OF ADAMS - ADAMS COUNTY,ADAMS COUNTY,CITY OF ADAMS - ADAMS COUNTY,jurisdiction,in_person_early,In-person early voting,F1f,123,14.2857,861,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00275,CITY OF ADAMS - ADAMS COUNTY,ADAMS COUNTY,CITY OF ADAMS - ADAMS COUNTY,jurisdiction,mail_votes_vote_by_mail_jurisdiction,Mail votes in vote-by-mail jurisdiction,F1g,,,861,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00275,CITY OF ADAMS - ADAMS COUNTY,ADAMS COUNTY,CITY OF ADAMS - ADAMS COUNTY,jurisdiction,other_participation,Other participation,F1h,0,0.0000,861,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00300,TOWN OF ADAMS - ADAMS COUNTY,ADAMS COUNTY,TOWN OF ADAMS - ADAMS COUNTY,jurisdiction,physical_polling_place,Physical polling place,F1b,669,83.6250,800,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00300,TOWN OF ADAMS - ADAMS COUNTY,ADAMS COUNTY,TOWN OF ADAMS - ADAMS COUNTY,jurisdiction,absentee_uocava,Absentee UOCAVA,F1c,4,0.5000,800,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00300,TOWN OF ADAMS - ADAMS COUNTY,ADAMS COUNTY,TOWN OF ADAMS - ADAMS COUNTY,jurisdiction,mail_votes,Mail votes,F1d,127,15.8750,800,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00300,TOWN OF ADAMS - ADAMS COUNTY,ADAMS COUNTY,TOWN OF ADAMS - ADAMS COUNTY,jurisdiction,provisional_ballot,Provisional ballot,F1e,0,0.0000,800,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00300,TOWN OF ADAMS - ADAMS COUNTY,ADAMS COUNTY,TOWN OF ADAMS - ADAMS COUNTY,jurisdiction,in_person_early,In-person early voting,F1f,0,0.0000,800,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00300,TOWN OF ADAMS - ADAMS COUNTY,ADAMS COUNTY,TOWN OF ADAMS - ADAMS COUNTY,jurisdiction,mail_votes_vote_by_mail_jurisdiction,Mail votes in vote-by-mail jurisdiction,F1g,,,800,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00300,TOWN OF ADAMS - ADAMS COUNTY,ADAMS COUNTY,TOWN OF ADAMS - ADAMS COUNTY,jurisdiction,other_participation,Other participation,F1h,0,0.0000,800,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00325,TOWN OF ADAMS - GREEN COUNTY,GREEN COUNTY,TOWN OF ADAMS - GREEN COUNTY,jurisdiction,physical_polling_place,Physical polling place,F1b,314,88.7006,354,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00325,TOWN OF ADAMS - GREEN COUNTY,GREEN COUNTY,TOWN OF ADAMS - GREEN COUNTY,jurisdiction,absentee_uocava,Absentee UOCAVA,F1c,0,0.0000,354,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00325,TOWN OF ADAMS - GREEN COUNTY,GREEN COUNTY,TOWN OF ADAMS - GREEN COUNTY,jurisdiction,mail_votes,Mail votes,F1d,29,8.1921,354,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00325,TOWN OF ADAMS - GREEN COUNTY,GREEN COUNTY,TOWN OF ADAMS - GREEN COUNTY,jurisdiction,provisional_ballot,Provisional ballot,F1e,0,0.0000,354,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00325,TOWN OF ADAMS - GREEN COUNTY,GREEN COUNTY,TOWN OF ADAMS - GREEN COUNTY,jurisdiction,in_person_early,In-person early voting,F1f,10,2.8249,354,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00325,TOWN OF ADAMS - GREEN COUNTY,GREEN COUNTY,TOWN OF ADAMS - GREEN COUNTY,jurisdiction,mail_votes_vote_by_mail_jurisdiction,Mail votes in vote-by-mail jurisdiction,F1g,,,354,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00325,TOWN OF ADAMS - GREEN COUNTY,GREEN COUNTY,TOWN OF ADAMS - GREEN COUNTY,jurisdiction,other_participation,Other participation,F1h,1,0.2825,354,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00350,TOWN OF ADAMS - JACKSON COUNTY,JACKSON COUNTY,TOWN OF ADAMS - JACKSON COUNTY,jurisdiction,physical_polling_place,Physical polling place,F1b,696,76.9912,904,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00350,TOWN OF ADAMS - JACKSON COUNTY,JACKSON COUNTY,TOWN OF ADAMS - JACKSON COUNTY,jurisdiction,absentee_uocava,Absentee UOCAVA,F1c,6,0.6637,904,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00350,TOWN OF ADAMS - JACKSON COUNTY,JACKSON COUNTY,TOWN OF ADAMS - JACKSON COUNTY,jurisdiction,mail_votes,Mail votes,F1d,132,14.6018,904,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00350,TOWN OF ADAMS - JACKSON COUNTY,JACKSON COUNTY,TOWN OF ADAMS - JACKSON COUNTY,jurisdiction,provisional_ballot,Provisional ballot,F1e,0,0.0000,904,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00350,TOWN OF ADAMS - JACKSON COUNTY,JACKSON COUNTY,TOWN OF ADAMS - JACKSON COUNTY,jurisdiction,in_person_early,In-person early voting,F1f,70,7.7434,904,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00350,TOWN OF ADAMS - JACKSON COUNTY,JACKSON COUNTY,TOWN OF ADAMS - JACKSON COUNTY,jurisdiction,mail_votes_vote_by_mail_jurisdiction,Mail votes in vote-by-mail jurisdiction,F1g,,,904,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00350,TOWN OF ADAMS - JACKSON COUNTY,JACKSON COUNTY,TOWN OF ADAMS - JACKSON COUNTY,jurisdiction,other_participation,Other participation,F1h,0,0.0000,904,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00425,TOWN OF ADDISON - WASHINGTON COUNTY,WASHINGTON COUNTY,TOWN OF ADDISON - WASHINGTON COUNTY,jurisdiction,physical_polling_place,Physical polling place,F1b,1077,47.5287,2266,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00425,TOWN OF ADDISON - WASHINGTON COUNTY,WASHINGTON COUNTY,TOWN OF ADDISON - WASHINGTON COUNTY,jurisdiction,absentee_uocava,Absentee UOCAVA,F1c,3,0.1324,2266,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00425,TOWN OF ADDISON - WASHINGTON COUNTY,WASHINGTON COUNTY,TOWN OF ADDISON - WASHINGTON COUNTY,jurisdiction,mail_votes,Mail votes,F1d,224,9.8853,2266,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00425,TOWN OF ADDISON - WASHINGTON COUNTY,WASHINGTON COUNTY,TOWN OF ADDISON - WASHINGTON COUNTY,jurisdiction,provisional_ballot,Provisional ballot,F1e,0,0.0000,2266,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00425,TOWN OF ADDISON - WASHINGTON COUNTY,WASHINGTON COUNTY,TOWN OF ADDISON - WASHINGTON COUNTY,jurisdiction,in_person_early,In-person early voting,F1f,960,42.3654,2266,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00425,TOWN OF ADDISON - WASHINGTON COUNTY,WASHINGTON COUNTY,TOWN OF ADDISON - WASHINGTON COUNTY,jurisdiction,mail_votes_vote_by_mail_jurisdiction,Mail votes in vote-by-mail jurisdiction,F1g,,,2266,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00425,TOWN OF ADDISON - WASHINGTON COUNTY,WASHINGTON COUNTY,TOWN OF ADDISON - WASHINGTON COUNTY,jurisdiction,other_participation,Other participation,F1h,2,0.0883,2266,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00450,VILLAGE OF ADELL - SHEBOYGAN COUNTY,SHEBOYGAN COUNTY,VILLAGE OF ADELL - SHEBOYGAN COUNTY,jurisdiction,physical_polling_place,Physical polling place,F1b,267,91.1263,293,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00450,VILLAGE OF ADELL - SHEBOYGAN COUNTY,SHEBOYGAN COUNTY,VILLAGE OF ADELL - SHEBOYGAN COUNTY,jurisdiction,absentee_uocava,Absentee UOCAVA,F1c,0,0.0000,293,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00450,VILLAGE OF ADELL - SHEBOYGAN COUNTY,SHEBOYGAN COUNTY,VILLAGE OF ADELL - SHEBOYGAN COUNTY,jurisdiction,mail_votes,Mail votes,F1d,14,4.7782,293,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00450,VILLAGE OF ADELL - SHEBOYGAN COUNTY,SHEBOYGAN COUNTY,VILLAGE OF ADELL - SHEBOYGAN COUNTY,jurisdiction,provisional_ballot,Provisional ballot,F1e,0,0.0000,293,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00450,VILLAGE OF ADELL - SHEBOYGAN COUNTY,SHEBOYGAN COUNTY,VILLAGE OF ADELL - SHEBOYGAN COUNTY,jurisdiction,in_person_early,In-person early voting,F1f,12,4.0956,293,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00450,VILLAGE OF ADELL - SHEBOYGAN COUNTY,SHEBOYGAN COUNTY,VILLAGE OF ADELL - SHEBOYGAN COUNTY,jurisdiction,mail_votes_vote_by_mail_jurisdiction,Mail votes in vote-by-mail jurisdiction,F1g,,,293,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00450,VILLAGE OF ADELL - SHEBOYGAN COUNTY,SHEBOYGAN COUNTY,VILLAGE OF ADELL - SHEBOYGAN COUNTY,jurisdiction,other_participation,Other participation,F1h,0,0.0000,293,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00475,TOWN OF ADRIAN - MONROE COUNTY,MONROE COUNTY,TOWN OF ADRIAN - MONROE COUNTY,jurisdiction,physical_polling_place,Physical polling place,F1b,462,92.4000,500,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00475,TOWN OF ADRIAN - MONROE COUNTY,MONROE COUNTY,TOWN OF ADRIAN - MONROE COUNTY,jurisdiction,absentee_uocava,Absentee UOCAVA,F1c,0,0.0000,500,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00475,TOWN OF ADRIAN - MONROE COUNTY,MONROE COUNTY,TOWN OF ADRIAN - MONROE COUNTY,jurisdiction,mail_votes,Mail votes,F1d,29,5.8000,500,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00475,TOWN OF ADRIAN - MONROE COUNTY,MONROE COUNTY,TOWN OF ADRIAN - MONROE COUNTY,jurisdiction,provisional_ballot,Provisional ballot,F1e,0,0.0000,500,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00475,TOWN OF ADRIAN - MONROE COUNTY,MONROE COUNTY,TOWN OF ADRIAN - MONROE COUNTY,jurisdiction,in_person_early,In-person early voting,F1f,9,1.8000,500,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00475,TOWN OF ADRIAN - MONROE COUNTY,MONROE COUNTY,TOWN OF ADRIAN - MONROE COUNTY,jurisdiction,mail_votes_vote_by_mail_jurisdiction,Mail votes in vote-by-mail jurisdiction,F1g,,,500,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00475,TOWN OF ADRIAN - MONROE COUNTY,MONROE COUNTY,TOWN OF ADRIAN - MONROE COUNTY,jurisdiction,other_participation,Other participation,F1h,0,0.0000,500,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00550,TOWN OF AGENDA - ASHLAND COUNTY,ASHLAND COUNTY,TOWN OF AGENDA - ASHLAND COUNTY,jurisdiction,physical_polling_place,Physical polling place,F1b,241,86.0714,280,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00550,TOWN OF AGENDA - ASHLAND COUNTY,ASHLAND COUNTY,TOWN OF AGENDA - ASHLAND COUNTY,jurisdiction,absentee_uocava,Absentee UOCAVA,F1c,1,0.3571,280,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00550,TOWN OF AGENDA - ASHLAND COUNTY,ASHLAND COUNTY,TOWN OF AGENDA - ASHLAND COUNTY,jurisdiction,mail_votes,Mail votes,F1d,28,10.0000,280,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00550,TOWN OF AGENDA - ASHLAND COUNTY,ASHLAND COUNTY,TOWN OF AGENDA - ASHLAND COUNTY,jurisdiction,provisional_ballot,Provisional ballot,F1e,0,0.0000,280,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00550,TOWN OF AGENDA - ASHLAND COUNTY,ASHLAND COUNTY,TOWN OF AGENDA - ASHLAND COUNTY,jurisdiction,in_person_early,In-person early voting,F1f,10,3.5714,280,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00550,TOWN OF AGENDA - ASHLAND COUNTY,ASHLAND COUNTY,TOWN OF AGENDA - ASHLAND COUNTY,jurisdiction,mail_votes_vote_by_mail_jurisdiction,Mail votes in vote-by-mail jurisdiction,F1g,,,280,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00550,TOWN OF AGENDA - ASHLAND COUNTY,ASHLAND COUNTY,TOWN OF AGENDA - ASHLAND COUNTY,jurisdiction,other_participation,Other participation,F1h,0,0.0000,280,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00600,TOWN OF AHNAPEE - KEWAUNEE COUNTY,KEWAUNEE COUNTY,TOWN OF AHNAPEE - KEWAUNEE COUNTY,jurisdiction,physical_polling_place,Physical polling place,F1b,475,86.0507,552,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00600,TOWN OF AHNAPEE - KEWAUNEE COUNTY,KEWAUNEE COUNTY,TOWN OF AHNAPEE - KEWAUNEE COUNTY,jurisdiction,absentee_uocava,Absentee UOCAVA,F1c,0,0.0000,552,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00600,TOWN OF AHNAPEE - KEWAUNEE COUNTY,KEWAUNEE COUNTY,TOWN OF AHNAPEE - KEWAUNEE COUNTY,jurisdiction,mail_votes,Mail votes,F1d,69,12.5000,552,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00600,TOWN OF AHNAPEE - KEWAUNEE COUNTY,KEWAUNEE COUNTY,TOWN OF AHNAPEE - KEWAUNEE COUNTY,jurisdiction,provisional_ballot,Provisional ballot,F1e,0,0.0000,552,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00600,TOWN OF AHNAPEE - KEWAUNEE COUNTY,KEWAUNEE COUNTY,TOWN OF AHNAPEE - KEWAUNEE COUNTY,jurisdiction,in_person_early,In-person early voting,F1f,8,1.4493,552,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00600,TOWN OF AHNAPEE - KEWAUNEE COUNTY,KEWAUNEE COUNTY,TOWN OF AHNAPEE - KEWAUNEE COUNTY,jurisdiction,mail_votes_vote_by_mail_jurisdiction,Mail votes in vote-by-mail jurisdiction,F1g,,,552,unavailable,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00600,TOWN OF AHNAPEE - KEWAUNEE COUNTY,KEWAUNEE COUNTY,TOWN OF AHNAPEE - KEWAUNEE COUNTY,jurisdiction,other_participation,Other participation,F1h,0,0.0000,552,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00625,TOWN OF AINSWORTH - LANGLADE COUNTY,LANGLADE COUNTY,TOWN OF AINSWORTH - LANGLADE COUNTY,jurisdiction,physical_polling_place,Physical polling place,F1b,305,86.6477,352,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00625,TOWN OF AINSWORTH - LANGLADE COUNTY,LANGLADE COUNTY,TOWN OF AINSWORTH - LANGLADE COUNTY,jurisdiction,absentee_uocava,Absentee UOCAVA,F1c,3,0.8523,352,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
WI,2024,00625,TOWN OF AINSWORTH - LANGLADE COUNTY,LANGLADE COUNTY,TOWN OF AINSWORTH - LANGLADE COUNTY,jurisdiction,mail_votes,Mail votes,F1d,19,5.3977,352,reported,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,loaded
