state,election_year,jurisdiction_name,jurisdiction_code,county,local_unit,level,ballots_cast,registered_voters,turnout_pct,denominator_type,denominator_timing,denominator_note,warning_required,source_title,source_status,source_url,notes
CO,2024,Clear Creek County,,Clear Creek County,Clear Creek County,county,6180,8636,71.5609,activePlusInactiveRegisteredVoters,historicalElectionData2024General,Colorado Historical Election Data 2024 General Voting Statistics Total Voters field; equals Active Voters plus Inactive Voters.,false,Colorado Historical Election Data 2024 General Voting Statistics CSV,official_state_native_turnout_replacement,https://historicalelectiondata.coloradosos.gov/search?,"Normalized from the official voter-statistics download with election_id 159, County rows, blank vote_channel total rows, and fields Active Voters, Inactive Voters, Total Voters, and Total Ballots Cast."
CO,2024,Conejos County,,Conejos County,Conejos County,county,4196,5901,71.1066,activePlusInactiveRegisteredVoters,historicalElectionData2024General,Colorado Historical Election Data 2024 General Voting Statistics Total Voters field; equals Active Voters plus Inactive Voters.,false,Colorado Historical Election Data 2024 General Voting Statistics CSV,official_state_native_turnout_replacement,https://historicalelectiondata.coloradosos.gov/search?,"Normalized from the official voter-statistics download with election_id 159, County rows, blank vote_channel total rows, and fields Active Voters, Inactive Voters, Total Voters, and Total Ballots Cast."
CO,2024,Costilla County,,Costilla County,Costilla County,county,2149,3450,62.2899,activePlusInactiveRegisteredVoters,historicalElectionData2024General,Colorado Historical Election Data 2024 General Voting Statistics Total Voters field; equals Active Voters plus Inactive Voters.,false,Colorado Historical Election Data 2024 General Voting Statistics CSV,official_state_native_turnout_replacement,https://historicalelectiondata.coloradosos.gov/search?,"Normalized from the official voter-statistics download with election_id 159, County rows, blank vote_channel total rows, and fields Active Voters, Inactive Voters, Total Voters, and Total Ballots Cast."
CO,2024,Crowley County,,Crowley County,Crowley County,county,1729,2543,67.9906,activePlusInactiveRegisteredVoters,historicalElectionData2024General,Colorado Historical Election Data 2024 General Voting Statistics Total Voters field; equals Active Voters plus Inactive Voters.,false,Colorado Historical Election Data 2024 General Voting Statistics CSV,official_state_native_turnout_replacement,https://historicalelectiondata.coloradosos.gov/search?,"Normalized from the official voter-statistics download with election_id 159, County rows, blank vote_channel total rows, and fields Active Voters, Inactive Voters, Total Voters, and Total Ballots Cast."
CO,2024,Custer County,,Custer County,Custer County,county,3932,5178,75.9367,activePlusInactiveRegisteredVoters,historicalElectionData2024General,Colorado Historical Election Data 2024 General Voting Statistics Total Voters field; equals Active Voters plus Inactive Voters.,false,Colorado Historical Election Data 2024 General Voting Statistics CSV,official_state_native_turnout_replacement,https://historicalelectiondata.coloradosos.gov/search?,"Normalized from the official voter-statistics download with election_id 159, County rows, blank vote_channel total rows, and fields Active Voters, Inactive Voters, Total Voters, and Total Ballots Cast."
CO,2024,Delta County,,Delta County,Delta County,county,19747,26228,75.2898,activePlusInactiveRegisteredVoters,historicalElectionData2024General,Colorado Historical Election Data 2024 General Voting Statistics Total Voters field; equals Active Voters plus Inactive Voters.,false,Colorado Historical Election Data 2024 General Voting Statistics CSV,official_state_native_turnout_replacement,https://historicalelectiondata.coloradosos.gov/search?,"Normalized from the official voter-statistics download with election_id 159, County rows, blank vote_channel total rows, and fields Active Voters, Inactive Voters, Total Voters, and Total Ballots Cast."
CO,2024,Denver County,,Denver County,Denver County,county,369436,561253,65.8234,activePlusInactiveRegisteredVoters,historicalElectionData2024General,Colorado Historical Election Data 2024 General Voting Statistics Total Voters field; equals Active Voters plus Inactive Voters.,false,Colorado Historical Election Data 2024 General Voting Statistics CSV,official_state_native_turnout_replacement,https://historicalelectiondata.coloradosos.gov/search?,"Normalized from the official voter-statistics download with election_id 159, County rows, blank vote_channel total rows, and fields Active Voters, Inactive Voters, Total Voters, and Total Ballots Cast."
CO,2024,Dolores County,,Dolores County,Dolores County,county,1431,1842,77.6873,activePlusInactiveRegisteredVoters,historicalElectionData2024General,Colorado Historical Election Data 2024 General Voting Statistics Total Voters field; equals Active Voters plus Inactive Voters.,false,Colorado Historical Election Data 2024 General Voting Statistics CSV,official_state_native_turnout_replacement,https://historicalelectiondata.coloradosos.gov/search?,"Normalized from the official voter-statistics download with election_id 159, County rows, blank vote_channel total rows, and fields Active Voters, Inactive Voters, Total Voters, and Total Ballots Cast."
CO,2024,Douglas County,,Douglas County,Douglas County,county,248053,315901,78.5224,activePlusInactiveRegisteredVoters,historicalElectionData2024General,Colorado Historical Election Data 2024 General Voting Statistics Total Voters field; equals Active Voters plus Inactive Voters.,false,Colorado Historical Election Data 2024 General Voting Statistics CSV,official_state_native_turnout_replacement,https://historicalelectiondata.coloradosos.gov/search?,"Normalized from the official voter-statistics download with election_id 159, County rows, blank vote_channel total rows, and fields Active Voters, Inactive Voters, Total Voters, and Total Ballots Cast."
CO,2024,Eagle County,,Eagle County,Eagle County,county,28225,40072,70.4357,activePlusInactiveRegisteredVoters,historicalElectionData2024General,Colorado Historical Election Data 2024 General Voting Statistics Total Voters field; equals Active Voters plus Inactive Voters.,false,Colorado Historical Election Data 2024 General Voting Statistics CSV,official_state_native_turnout_replacement,https://historicalelectiondata.coloradosos.gov/search?,"Normalized from the official voter-statistics download with election_id 159, County rows, blank vote_channel total rows, and fields Active Voters, Inactive Voters, Total Voters, and Total Ballots Cast."
CO,2024,El Paso County,,El Paso County,El Paso County,county,387502,587655,65.9404,activePlusInactiveRegisteredVoters,historicalElectionData2024General,Colorado Historical Election Data 2024 General Voting Statistics Total Voters field; equals Active Voters plus Inactive Voters.,false,Colorado Historical Election Data 2024 General Voting Statistics CSV,official_state_native_turnout_replacement,https://historicalelectiondata.coloradosos.gov/search?,"Normalized from the official voter-statistics download with election_id 159, County rows, blank vote_channel total rows, and fields Active Voters, Inactive Voters, Total Voters, and Total Ballots Cast."
CO,2024,Elbert County,,Elbert County,Elbert County,county,20658,26254,78.6852,activePlusInactiveRegisteredVoters,historicalElectionData2024General,Colorado Historical Election Data 2024 General Voting Statistics Total Voters field; equals Active Voters plus Inactive Voters.,false,Colorado Historical Election Data 2024 General Voting Statistics CSV,official_state_native_turnout_replacement,https://historicalelectiondata.coloradosos.gov/search?,"Normalized from the official voter-statistics download with election_id 159, County rows, blank vote_channel total rows, and fields Active Voters, Inactive Voters, Total Voters, and Total Ballots Cast."
CO,2024,Fremont County,,Fremont County,Fremont County,county,25831,35686,72.3841,activePlusInactiveRegisteredVoters,historicalElectionData2024General,Colorado Historical Election Data 2024 General Voting Statistics Total Voters field; equals Active Voters plus Inactive Voters.,false,Colorado Historical Election Data 2024 General Voting Statistics CSV,official_state_native_turnout_replacement,https://historicalelectiondata.coloradosos.gov/search?,"Normalized from the official voter-statistics download with election_id 159, County rows, blank vote_channel total rows, and fields Active Voters, Inactive Voters, Total Voters, and Total Ballots Cast."
CO,2024,Garfield County,,Garfield County,Garfield County,county,30769,43462,70.7952,activePlusInactiveRegisteredVoters,historicalElectionData2024General,Colorado Historical Election Data 2024 General Voting Statistics Total Voters field; equals Active Voters plus Inactive Voters.,false,Colorado Historical Election Data 2024 General Voting Statistics CSV,official_state_native_turnout_replacement,https://historicalelectiondata.coloradosos.gov/search?,"Normalized from the official voter-statistics download with election_id 159, County rows, blank vote_channel total rows, and fields Active Voters, Inactive Voters, Total Voters, and Total Ballots Cast."
CO,2024,Gilpin County,,Gilpin County,Gilpin County,county,4186,5858,71.4578,activePlusInactiveRegisteredVoters,historicalElectionData2024General,Colorado Historical Election Data 2024 General Voting Statistics Total Voters field; equals Active Voters plus Inactive Voters.,false,Colorado Historical Election Data 2024 General Voting Statistics CSV,official_state_native_turnout_replacement,https://historicalelectiondata.coloradosos.gov/search?,"Normalized from the official voter-statistics download with election_id 159, County rows, blank vote_channel total rows, and fields Active Voters, Inactive Voters, Total Voters, and Total Ballots Cast."
CO,2024,Grand County,,Grand County,Grand County,county,10064,13926,72.2677,activePlusInactiveRegisteredVoters,historicalElectionData2024General,Colorado Historical Election Data 2024 General Voting Statistics Total Voters field; equals Active Voters plus Inactive Voters.,false,Colorado Historical Election Data 2024 General Voting Statistics CSV,official_state_native_turnout_replacement,https://historicalelectiondata.coloradosos.gov/search?,"Normalized from the official voter-statistics download with election_id 159, County rows, blank vote_channel total rows, and fields Active Voters, Inactive Voters, Total Voters, and Total Ballots Cast."
CO,2024,Gunnison County,,Gunnison County,Gunnison County,county,11126,15123,73.5701,activePlusInactiveRegisteredVoters,historicalElectionData2024General,Colorado Historical Election Data 2024 General Voting Statistics Total Voters field; equals Active Voters plus Inactive Voters.,false,Colorado Historical Election Data 2024 General Voting Statistics CSV,official_state_native_turnout_replacement,https://historicalelectiondata.coloradosos.gov/search?,"Normalized from the official voter-statistics download with election_id 159, County rows, blank vote_channel total rows, and fields Active Voters, Inactive Voters, Total Voters, and Total Ballots Cast."
CO,2024,Hinsdale County,,Hinsdale County,Hinsdale County,county,618,750,82.4000,activePlusInactiveRegisteredVoters,historicalElectionData2024General,Colorado Historical Election Data 2024 General Voting Statistics Total Voters field; equals Active Voters plus Inactive Voters.,false,Colorado Historical Election Data 2024 General Voting Statistics CSV,official_state_native_turnout_replacement,https://historicalelectiondata.coloradosos.gov/search?,"Normalized from the official voter-statistics download with election_id 159, County rows, blank vote_channel total rows, and fields Active Voters, Inactive Voters, Total Voters, and Total Ballots Cast."
CO,2024,Huerfano County,,Huerfano County,Huerfano County,county,4511,6440,70.0466,activePlusInactiveRegisteredVoters,historicalElectionData2024General,Colorado Historical Election Data 2024 General Voting Statistics Total Voters field; equals Active Voters plus Inactive Voters.,false,Colorado Historical Election Data 2024 General Voting Statistics CSV,official_state_native_turnout_replacement,https://historicalelectiondata.coloradosos.gov/search?,"Normalized from the official voter-statistics download with election_id 159, County rows, blank vote_channel total rows, and fields Active Voters, Inactive Voters, Total Voters, and Total Ballots Cast."
CO,2024,Jackson County,,Jackson County,Jackson County,county,845,1196,70.6522,activePlusInactiveRegisteredVoters,historicalElectionData2024General,Colorado Historical Election Data 2024 General Voting Statistics Total Voters field; equals Active Voters plus Inactive Voters.,false,Colorado Historical Election Data 2024 General Voting Statistics CSV,official_state_native_turnout_replacement,https://historicalelectiondata.coloradosos.gov/search?,"Normalized from the official voter-statistics download with election_id 159, County rows, blank vote_channel total rows, and fields Active Voters, Inactive Voters, Total Voters, and Total Ballots Cast."
CO,2024,Jefferson County,,Jefferson County,Jefferson County,county,367408,480149,76.5196,activePlusInactiveRegisteredVoters,historicalElectionData2024General,Colorado Historical Election Data 2024 General Voting Statistics Total Voters field; equals Active Voters plus Inactive Voters.,false,Colorado Historical Election Data 2024 General Voting Statistics CSV,official_state_native_turnout_replacement,https://historicalelectiondata.coloradosos.gov/search?,"Normalized from the official voter-statistics download with election_id 159, County rows, blank vote_channel total rows, and fields Active Voters, Inactive Voters, Total Voters, and Total Ballots Cast."
CO,2024,Kiowa County,,Kiowa County,Kiowa County,county,870,1115,78.0269,activePlusInactiveRegisteredVoters,historicalElectionData2024General,Colorado Historical Election Data 2024 General Voting Statistics Total Voters field; equals Active Voters plus Inactive Voters.,false,Colorado Historical Election Data 2024 General Voting Statistics CSV,official_state_native_turnout_replacement,https://historicalelectiondata.coloradosos.gov/search?,"Normalized from the official voter-statistics download with election_id 159, County rows, blank vote_channel total rows, and fields Active Voters, Inactive Voters, Total Voters, and Total Ballots Cast."
CO,2024,Kit Carson County,,Kit Carson County,Kit Carson County,county,3739,5289,70.6939,activePlusInactiveRegisteredVoters,historicalElectionData2024General,Colorado Historical Election Data 2024 General Voting Statistics Total Voters field; equals Active Voters plus Inactive Voters.,false,Colorado Historical Election Data 2024 General Voting Statistics CSV,official_state_native_turnout_replacement,https://historicalelectiondata.coloradosos.gov/search?,"Normalized from the official voter-statistics download with election_id 159, County rows, blank vote_channel total rows, and fields Active Voters, Inactive Voters, Total Voters, and Total Ballots Cast."
CO,2024,La Plata County,,La Plata County,La Plata County,county,36175,52091,69.4458,activePlusInactiveRegisteredVoters,historicalElectionData2024General,Colorado Historical Election Data 2024 General Voting Statistics Total Voters field; equals Active Voters plus Inactive Voters.,false,Colorado Historical Election Data 2024 General Voting Statistics CSV,official_state_native_turnout_replacement,https://historicalelectiondata.coloradosos.gov/search?,"Normalized from the official voter-statistics download with election_id 159, County rows, blank vote_channel total rows, and fields Active Voters, Inactive Voters, Total Voters, and Total Ballots Cast."
CO,2024,Lake County,,Lake County,Lake County,county,3973,6392,62.1558,activePlusInactiveRegisteredVoters,historicalElectionData2024General,Colorado Historical Election Data 2024 General Voting Statistics Total Voters field; equals Active Voters plus Inactive Voters.,false,Colorado Historical Election Data 2024 General Voting Statistics CSV,official_state_native_turnout_replacement,https://historicalelectiondata.coloradosos.gov/search?,"Normalized from the official voter-statistics download with election_id 159, County rows, blank vote_channel total rows, and fields Active Voters, Inactive Voters, Total Voters, and Total Ballots Cast."
CO,2024,Larimer County,,Larimer County,Larimer County,county,229068,304750,75.1659,activePlusInactiveRegisteredVoters,historicalElectionData2024General,Colorado Historical Election Data 2024 General Voting Statistics Total Voters field; equals Active Voters plus Inactive Voters.,false,Colorado Historical Election Data 2024 General Voting Statistics CSV,official_state_native_turnout_replacement,https://historicalelectiondata.coloradosos.gov/search?,"Normalized from the official voter-statistics download with election_id 159, County rows, blank vote_channel total rows, and fields Active Voters, Inactive Voters, Total Voters, and Total Ballots Cast."
CO,2024,Las Animas County,,Las Animas County,Las Animas County,county,7886,12701,62.0896,activePlusInactiveRegisteredVoters,historicalElectionData2024General,Colorado Historical Election Data 2024 General Voting Statistics Total Voters field; equals Active Voters plus Inactive Voters.,false,Colorado Historical Election Data 2024 General Voting Statistics CSV,official_state_native_turnout_replacement,https://historicalelectiondata.coloradosos.gov/search?,"Normalized from the official voter-statistics download with election_id 159, County rows, blank vote_channel total rows, and fields Active Voters, Inactive Voters, Total Voters, and Total Ballots Cast."
CO,2024,Lincoln County,,Lincoln County,Lincoln County,county,2597,3693,70.3222,activePlusInactiveRegisteredVoters,historicalElectionData2024General,Colorado Historical Election Data 2024 General Voting Statistics Total Voters field; equals Active Voters plus Inactive Voters.,false,Colorado Historical Election Data 2024 General Voting Statistics CSV,official_state_native_turnout_replacement,https://historicalelectiondata.coloradosos.gov/search?,"Normalized from the official voter-statistics download with election_id 159, County rows, blank vote_channel total rows, and fields Active Voters, Inactive Voters, Total Voters, and Total Ballots Cast."
CO,2024,Logan County,,Logan County,Logan County,county,10274,14043,73.1610,activePlusInactiveRegisteredVoters,historicalElectionData2024General,Colorado Historical Election Data 2024 General Voting Statistics Total Voters field; equals Active Voters plus Inactive Voters.,false,Colorado Historical Election Data 2024 General Voting Statistics CSV,official_state_native_turnout_replacement,https://historicalelectiondata.coloradosos.gov/search?,"Normalized from the official voter-statistics download with election_id 159, County rows, blank vote_channel total rows, and fields Active Voters, Inactive Voters, Total Voters, and Total Ballots Cast."
CO,2024,Mesa County,,Mesa County,Mesa County,county,92923,129585,71.7081,activePlusInactiveRegisteredVoters,historicalElectionData2024General,Colorado Historical Election Data 2024 General Voting Statistics Total Voters field; equals Active Voters plus Inactive Voters.,false,Colorado Historical Election Data 2024 General Voting Statistics CSV,official_state_native_turnout_replacement,https://historicalelectiondata.coloradosos.gov/search?,"Normalized from the official voter-statistics download with election_id 159, County rows, blank vote_channel total rows, and fields Active Voters, Inactive Voters, Total Voters, and Total Ballots Cast."
CO,2024,Mineral County,,Mineral County,Mineral County,county,766,1004,76.2948,activePlusInactiveRegisteredVoters,historicalElectionData2024General,Colorado Historical Election Data 2024 General Voting Statistics Total Voters field; equals Active Voters plus Inactive Voters.,false,Colorado Historical Election Data 2024 General Voting Statistics CSV,official_state_native_turnout_replacement,https://historicalelectiondata.coloradosos.gov/search?,"Normalized from the official voter-statistics download with election_id 159, County rows, blank vote_channel total rows, and fields Active Voters, Inactive Voters, Total Voters, and Total Ballots Cast."
CO,2024,Moffat County,,Moffat County,Moffat County,county,6733,10272,65.5471,activePlusInactiveRegisteredVoters,historicalElectionData2024General,Colorado Historical Election Data 2024 General Voting Statistics Total Voters field; equals Active Voters plus Inactive Voters.,false,Colorado Historical Election Data 2024 General Voting Statistics CSV,official_state_native_turnout_replacement,https://historicalelectiondata.coloradosos.gov/search?,"Normalized from the official voter-statistics download with election_id 159, County rows, blank vote_channel total rows, and fields Active Voters, Inactive Voters, Total Voters, and Total Ballots Cast."
CO,2024,Montezuma County,,Montezuma County,Montezuma County,county,15326,22627,67.7332,activePlusInactiveRegisteredVoters,historicalElectionData2024General,Colorado Historical Election Data 2024 General Voting Statistics Total Voters field; equals Active Voters plus Inactive Voters.,false,Colorado Historical Election Data 2024 General Voting Statistics CSV,official_state_native_turnout_replacement,https://historicalelectiondata.coloradosos.gov/search?,"Normalized from the official voter-statistics download with election_id 159, County rows, blank vote_channel total rows, and fields Active Voters, Inactive Voters, Total Voters, and Total Ballots Cast."
CO,2024,Montrose County,,Montrose County,Montrose County,county,25995,34857,74.5761,activePlusInactiveRegisteredVoters,historicalElectionData2024General,Colorado Historical Election Data 2024 General Voting Statistics Total Voters field; equals Active Voters plus Inactive Voters.,false,Colorado Historical Election Data 2024 General Voting Statistics CSV,official_state_native_turnout_replacement,https://historicalelectiondata.coloradosos.gov/search?,"Normalized from the official voter-statistics download with election_id 159, County rows, blank vote_channel total rows, and fields Active Voters, Inactive Voters, Total Voters, and Total Ballots Cast."
CO,2024,Morgan County,,Morgan County,Morgan County,county,13603,20373,66.7697,activePlusInactiveRegisteredVoters,historicalElectionData2024General,Colorado Historical Election Data 2024 General Voting Statistics Total Voters field; equals Active Voters plus Inactive Voters.,false,Colorado Historical Election Data 2024 General Voting Statistics CSV,official_state_native_turnout_replacement,https://historicalelectiondata.coloradosos.gov/search?,"Normalized from the official voter-statistics download with election_id 159, County rows, blank vote_channel total rows, and fields Active Voters, Inactive Voters, Total Voters, and Total Ballots Cast."
CO,2024,Otero County,,Otero County,Otero County,county,9039,13914,64.9633,activePlusInactiveRegisteredVoters,historicalElectionData2024General,Colorado Historical Election Data 2024 General Voting Statistics Total Voters field; equals Active Voters plus Inactive Voters.,false,Colorado Historical Election Data 2024 General Voting Statistics CSV,official_state_native_turnout_replacement,https://historicalelectiondata.coloradosos.gov/search?,"Normalized from the official voter-statistics download with election_id 159, County rows, blank vote_channel total rows, and fields Active Voters, Inactive Voters, Total Voters, and Total Ballots Cast."
CO,2024,Ouray County,,Ouray County,Ouray County,county,4157,5193,80.0501,activePlusInactiveRegisteredVoters,historicalElectionData2024General,Colorado Historical Election Data 2024 General Voting Statistics Total Voters field; equals Active Voters plus Inactive Voters.,false,Colorado Historical Election Data 2024 General Voting Statistics CSV,official_state_native_turnout_replacement,https://historicalelectiondata.coloradosos.gov/search?,"Normalized from the official voter-statistics download with election_id 159, County rows, blank vote_channel total rows, and fields Active Voters, Inactive Voters, Total Voters, and Total Ballots Cast."
CO,2024,Park County,,Park County,Park County,county,12231,17068,71.6604,activePlusInactiveRegisteredVoters,historicalElectionData2024General,Colorado Historical Election Data 2024 General Voting Statistics Total Voters field; equals Active Voters plus Inactive Voters.,false,Colorado Historical Election Data 2024 General Voting Statistics CSV,official_state_native_turnout_replacement,https://historicalelectiondata.coloradosos.gov/search?,"Normalized from the official voter-statistics download with election_id 159, County rows, blank vote_channel total rows, and fields Active Voters, Inactive Voters, Total Voters, and Total Ballots Cast."
CO,2024,Phillips County,,Phillips County,Phillips County,county,2384,3160,75.4430,activePlusInactiveRegisteredVoters,historicalElectionData2024General,Colorado Historical Election Data 2024 General Voting Statistics Total Voters field; equals Active Voters plus Inactive Voters.,false,Colorado Historical Election Data 2024 General Voting Statistics CSV,official_state_native_turnout_replacement,https://historicalelectiondata.coloradosos.gov/search?,"Normalized from the official voter-statistics download with election_id 159, County rows, blank vote_channel total rows, and fields Active Voters, Inactive Voters, Total Voters, and Total Ballots Cast."
CO,2024,Pitkin County,,Pitkin County,Pitkin County,county,11348,15604,72.7249,activePlusInactiveRegisteredVoters,historicalElectionData2024General,Colorado Historical Election Data 2024 General Voting Statistics Total Voters field; equals Active Voters plus Inactive Voters.,false,Colorado Historical Election Data 2024 General Voting Statistics CSV,official_state_native_turnout_replacement,https://historicalelectiondata.coloradosos.gov/search?,"Normalized from the official voter-statistics download with election_id 159, County rows, blank vote_channel total rows, and fields Active Voters, Inactive Voters, Total Voters, and Total Ballots Cast."
CO,2024,Prowers County,,Prowers County,Prowers County,county,5209,7982,65.2593,activePlusInactiveRegisteredVoters,historicalElectionData2024General,Colorado Historical Election Data 2024 General Voting Statistics Total Voters field; equals Active Voters plus Inactive Voters.,false,Colorado Historical Election Data 2024 General Voting Statistics CSV,official_state_native_turnout_replacement,https://historicalelectiondata.coloradosos.gov/search?,"Normalized from the official voter-statistics download with election_id 159, County rows, blank vote_channel total rows, and fields Active Voters, Inactive Voters, Total Voters, and Total Ballots Cast."
CO,2024,Pueblo County,,Pueblo County,Pueblo County,county,86126,128315,67.1208,activePlusInactiveRegisteredVoters,historicalElectionData2024General,Colorado Historical Election Data 2024 General Voting Statistics Total Voters field; equals Active Voters plus Inactive Voters.,false,Colorado Historical Election Data 2024 General Voting Statistics CSV,official_state_native_turnout_replacement,https://historicalelectiondata.coloradosos.gov/search?,"Normalized from the official voter-statistics download with election_id 159, County rows, blank vote_channel total rows, and fields Active Voters, Inactive Voters, Total Voters, and Total Ballots Cast."
CO,2024,Rio Blanco County,,Rio Blanco County,Rio Blanco County,county,3732,5182,72.0185,activePlusInactiveRegisteredVoters,historicalElectionData2024General,Colorado Historical Election Data 2024 General Voting Statistics Total Voters field; equals Active Voters plus Inactive Voters.,false,Colorado Historical Election Data 2024 General Voting Statistics CSV,official_state_native_turnout_replacement,https://historicalelectiondata.coloradosos.gov/search?,"Normalized from the official voter-statistics download with election_id 159, County rows, blank vote_channel total rows, and fields Active Voters, Inactive Voters, Total Voters, and Total Ballots Cast."
CO,2024,Rio Grande County,,Rio Grande County,Rio Grande County,county,6286,9556,65.7807,activePlusInactiveRegisteredVoters,historicalElectionData2024General,Colorado Historical Election Data 2024 General Voting Statistics Total Voters field; equals Active Voters plus Inactive Voters.,false,Colorado Historical Election Data 2024 General Voting Statistics CSV,official_state_native_turnout_replacement,https://historicalelectiondata.coloradosos.gov/search?,"Normalized from the official voter-statistics download with election_id 159, County rows, blank vote_channel total rows, and fields Active Voters, Inactive Voters, Total Voters, and Total Ballots Cast."
