contest_id,election_id,election_date,election_type,primary_party,question_text,question_type,office_id,office_name,office_modifier,district_id,district_type,district_name,candidate_id,candidate_name,retention_candidate_id,retention_candidate_name,division_id,division_type,division_name,vote_channel,is_winner,number_seats,candidate_party_id,candidate_party_name,votes
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,402,Gloria La Riva and Sunil Freeman,,,7571,Precinct,4255601241,,false,1,18,Socialism/Liberation,0
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,401,Kyle Kenley Kopitke and Nathan R. Sorenson,,,7571,Precinct,4255601241,,false,1,17,Independent American,0
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,396,"Roque ""Rocky"" De La Fuente and Darcy G. Richardson",,,7571,Precinct,4255601241,,false,1,13,Alliance,0
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,403,Joe McHugh and Elizabeth Storm,,,7571,Precinct,4255601241,,false,1,9,Unaffiliated,0
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,404,Brock Pierce and Karla Ballard,,,7571,Precinct,4255601241,,false,1,9,Unaffiliated,0
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,395,Phil Collins and Billy Joe Parker,,,7571,Precinct,4255601241,,false,1,12,Prohibition,0
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,398,Princess Khadijah Maryam Jacob-Fambro and Khadijah Maryam Jacob Sr.,,,7571,Precinct,4255601241,,false,1,9,Unaffiliated,0
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,397,Dario Hunter and Dawn Neptune Adams,,,7571,Precinct,4255601241,,false,1,118,Progressive,0
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,391,Blake Huber and Frank Atwood,,,7571,Precinct,4255601241,,false,1,8,Approval Voting,0
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,399,Alyson Kennedy and Malcolm Jarrett,,,7571,Precinct,4255601241,,false,1,15,Socialist Workers,0
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,400,Joseph Kishore and Norissa Santa Cruz,,,7571,Precinct,4255601241,,false,1,16,Socialist Equality,0
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,405,"Jordan ""Cancer"" Scott and Jennifer Tepool",,,7571,Precinct,4255601241,,false,1,9,Unaffiliated,0
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,830,Tom Hoefling and Andy Prior,,,7571,Precinct,4255601241,,false,1,21,Unaffiliated/No Party Affiliation,0
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,408,Todd Cella and Timothy Bryan Cella,,,7571,Precinct,4255601241,,false,1,20,Independent,0
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,407,Kasey Wells and Rachel Wells,,,7571,Precinct,4255601241,,false,1,19,No Party Affiliation,0
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,2,Total Votes Cast,,,7571,Precinct,4255601241,,false,1,,,40
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,1,Total Ballots Cast,,,7571,Precinct,4255601241,,false,1,,,40
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,386,Joseph R. Biden and Kamala D. Harris,,,7572,Precinct,4255601246,,false,1,1,Democratic,372
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,387,Donald J. Trump and Michael R. Pence,,,7572,Precinct,4255601246,,true,1,2,Republican,799
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,392,"Jo Jorgensen and Jeremy ""Spike"" Cohen",,,7572,Precinct,4255601246,,false,1,4,Libertarian,28
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,390,Howie Hawkins and Angela Nicole Walker,,,7572,Precinct,4255601246,,false,1,3,Green,6
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,406,Kanye West and Michelle Tidball,,,7572,Precinct,4255601246,,false,1,9,Unaffiliated,8
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,388,Don Blankenship and William Mohr,,,7572,Precinct,4255601246,,false,1,10,American Constitution,2
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,821,Bill Hammons and Eric Bodenstab,,,7572,Precinct,4255601246,,false,1,7,Unity Party of Colorado,0
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,393,Brian Carroll and Amar Patel,,,7572,Precinct,4255601246,,false,1,11,American Solidarity,1
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,394,Mark Charles and Adrian Wallace,,,7572,Precinct,4255601246,,false,1,9,Unaffiliated,1
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,402,Gloria La Riva and Sunil Freeman,,,7572,Precinct,4255601246,,false,1,18,Socialism/Liberation,0
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,401,Kyle Kenley Kopitke and Nathan R. Sorenson,,,7572,Precinct,4255601246,,false,1,17,Independent American,0
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,396,"Roque ""Rocky"" De La Fuente and Darcy G. Richardson",,,7572,Precinct,4255601246,,false,1,13,Alliance,0
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,403,Joe McHugh and Elizabeth Storm,,,7572,Precinct,4255601246,,false,1,9,Unaffiliated,0
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,404,Brock Pierce and Karla Ballard,,,7572,Precinct,4255601246,,false,1,9,Unaffiliated,0
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,395,Phil Collins and Billy Joe Parker,,,7572,Precinct,4255601246,,false,1,12,Prohibition,0
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,398,Princess Khadijah Maryam Jacob-Fambro and Khadijah Maryam Jacob Sr.,,,7572,Precinct,4255601246,,false,1,9,Unaffiliated,2
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,397,Dario Hunter and Dawn Neptune Adams,,,7572,Precinct,4255601246,,false,1,118,Progressive,0
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,391,Blake Huber and Frank Atwood,,,7572,Precinct,4255601246,,false,1,8,Approval Voting,0
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,399,Alyson Kennedy and Malcolm Jarrett,,,7572,Precinct,4255601246,,false,1,15,Socialist Workers,0
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,400,Joseph Kishore and Norissa Santa Cruz,,,7572,Precinct,4255601246,,false,1,16,Socialist Equality,0
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,405,"Jordan ""Cancer"" Scott and Jennifer Tepool",,,7572,Precinct,4255601246,,false,1,9,Unaffiliated,0
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,830,Tom Hoefling and Andy Prior,,,7572,Precinct,4255601246,,false,1,21,Unaffiliated/No Party Affiliation,0
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,408,Todd Cella and Timothy Bryan Cella,,,7572,Precinct,4255601246,,false,1,20,Independent,0
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,407,Kasey Wells and Rachel Wells,,,7572,Precinct,4255601246,,false,1,19,No Party Affiliation,0
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,2,Total Votes Cast,,,7572,Precinct,4255601246,,false,1,,,1219
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,1,Total Ballots Cast,,,7572,Precinct,4255601246,,false,1,,,1219
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,386,Joseph R. Biden and Kamala D. Harris,,,7573,Precinct,4255601247,,false,1,1,Democratic,187
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,387,Donald J. Trump and Michael R. Pence,,,7573,Precinct,4255601247,,true,1,2,Republican,699
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,392,"Jo Jorgensen and Jeremy ""Spike"" Cohen",,,7573,Precinct,4255601247,,false,1,4,Libertarian,17
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,390,Howie Hawkins and Angela Nicole Walker,,,7573,Precinct,4255601247,,false,1,3,Green,1
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,406,Kanye West and Michelle Tidball,,,7573,Precinct,4255601247,,false,1,9,Unaffiliated,2
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,388,Don Blankenship and William Mohr,,,7573,Precinct,4255601247,,false,1,10,American Constitution,3
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,821,Bill Hammons and Eric Bodenstab,,,7573,Precinct,4255601247,,false,1,7,Unity Party of Colorado,2
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,393,Brian Carroll and Amar Patel,,,7573,Precinct,4255601247,,false,1,11,American Solidarity,0
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,394,Mark Charles and Adrian Wallace,,,7573,Precinct,4255601247,,false,1,9,Unaffiliated,2
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,402,Gloria La Riva and Sunil Freeman,,,7573,Precinct,4255601247,,false,1,18,Socialism/Liberation,0
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,401,Kyle Kenley Kopitke and Nathan R. Sorenson,,,7573,Precinct,4255601247,,false,1,17,Independent American,0
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,396,"Roque ""Rocky"" De La Fuente and Darcy G. Richardson",,,7573,Precinct,4255601247,,false,1,13,Alliance,1
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,403,Joe McHugh and Elizabeth Storm,,,7573,Precinct,4255601247,,false,1,9,Unaffiliated,2
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,404,Brock Pierce and Karla Ballard,,,7573,Precinct,4255601247,,false,1,9,Unaffiliated,0
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,395,Phil Collins and Billy Joe Parker,,,7573,Precinct,4255601247,,false,1,12,Prohibition,0
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,398,Princess Khadijah Maryam Jacob-Fambro and Khadijah Maryam Jacob Sr.,,,7573,Precinct,4255601247,,false,1,9,Unaffiliated,0
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,397,Dario Hunter and Dawn Neptune Adams,,,7573,Precinct,4255601247,,false,1,118,Progressive,0
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,391,Blake Huber and Frank Atwood,,,7573,Precinct,4255601247,,false,1,8,Approval Voting,0
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,399,Alyson Kennedy and Malcolm Jarrett,,,7573,Precinct,4255601247,,false,1,15,Socialist Workers,0
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,400,Joseph Kishore and Norissa Santa Cruz,,,7573,Precinct,4255601247,,false,1,16,Socialist Equality,0
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,405,"Jordan ""Cancer"" Scott and Jennifer Tepool",,,7573,Precinct,4255601247,,false,1,9,Unaffiliated,0
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,830,Tom Hoefling and Andy Prior,,,7573,Precinct,4255601247,,false,1,21,Unaffiliated/No Party Affiliation,0
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,408,Todd Cella and Timothy Bryan Cella,,,7573,Precinct,4255601247,,false,1,20,Independent,0
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,407,Kasey Wells and Rachel Wells,,,7573,Precinct,4255601247,,false,1,19,No Party Affiliation,0
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,2,Total Votes Cast,,,7573,Precinct,4255601247,,false,1,,,916
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,1,Total Ballots Cast,,,7573,Precinct,4255601247,,false,1,,,916
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,386,Joseph R. Biden and Kamala D. Harris,,,7574,Precinct,4255601248,,false,1,1,Democratic,212
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,387,Donald J. Trump and Michael R. Pence,,,7574,Precinct,4255601248,,true,1,2,Republican,723
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,392,"Jo Jorgensen and Jeremy ""Spike"" Cohen",,,7574,Precinct,4255601248,,false,1,4,Libertarian,14
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,390,Howie Hawkins and Angela Nicole Walker,,,7574,Precinct,4255601248,,false,1,3,Green,2
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,406,Kanye West and Michelle Tidball,,,7574,Precinct,4255601248,,false,1,9,Unaffiliated,5
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,388,Don Blankenship and William Mohr,,,7574,Precinct,4255601248,,false,1,10,American Constitution,3
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,821,Bill Hammons and Eric Bodenstab,,,7574,Precinct,4255601248,,false,1,7,Unity Party of Colorado,2
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,393,Brian Carroll and Amar Patel,,,7574,Precinct,4255601248,,false,1,11,American Solidarity,0
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,394,Mark Charles and Adrian Wallace,,,7574,Precinct,4255601248,,false,1,9,Unaffiliated,0
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,402,Gloria La Riva and Sunil Freeman,,,7574,Precinct,4255601248,,false,1,18,Socialism/Liberation,0
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,401,Kyle Kenley Kopitke and Nathan R. Sorenson,,,7574,Precinct,4255601248,,false,1,17,Independent American,0
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,396,"Roque ""Rocky"" De La Fuente and Darcy G. Richardson",,,7574,Precinct,4255601248,,false,1,13,Alliance,0
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,403,Joe McHugh and Elizabeth Storm,,,7574,Precinct,4255601248,,false,1,9,Unaffiliated,0
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,404,Brock Pierce and Karla Ballard,,,7574,Precinct,4255601248,,false,1,9,Unaffiliated,0
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,395,Phil Collins and Billy Joe Parker,,,7574,Precinct,4255601248,,false,1,12,Prohibition,0
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,398,Princess Khadijah Maryam Jacob-Fambro and Khadijah Maryam Jacob Sr.,,,7574,Precinct,4255601248,,false,1,9,Unaffiliated,0
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,397,Dario Hunter and Dawn Neptune Adams,,,7574,Precinct,4255601248,,false,1,118,Progressive,2
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,391,Blake Huber and Frank Atwood,,,7574,Precinct,4255601248,,false,1,8,Approval Voting,0
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,399,Alyson Kennedy and Malcolm Jarrett,,,7574,Precinct,4255601248,,false,1,15,Socialist Workers,0
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,400,Joseph Kishore and Norissa Santa Cruz,,,7574,Precinct,4255601248,,false,1,16,Socialist Equality,0
3640,11,2020-11-03T00:00:00Z,General,,,,102,President,,83,State,Colorado,405,"Jordan ""Cancer"" Scott and Jennifer Tepool",,,7574,Precinct,4255601248,,false,1,9,Unaffiliated,0
