"County","Election District","Election Precinct","Cong","Legs","Candidate Name","Party","Office Name","Office District","Winner","Write-In?","Election Night Votes","Election Night Votes Against"
"13","001","007","01","07","Joe Schriner","OTH","President - Vice Pres","","","Y","0",""
"13","001","007","01","07","Coop Smith","OTH","President - Vice Pres","","","Y","0",""
"13","001","007","01","07","Michael L. Mike Smith","OTH","President - Vice Pres","","","Y","0",""
"13","001","007","01","07","Sistah Soldjah","OTH","President - Vice Pres","","","Y","0",""
"13","001","007","01","07","Emidio Soltysik","OTH","President - Vice Pres","","","Y","0",""
"13","001","007","01","07","J. J. Vogel-Walcutt","OTH","President - Vice Pres","","","Y","0",""
"13","001","007","01","07","Jerry White","OTH","President - Vice Pres","","","Y","0",""
"13","001","007","01","07","Mitchell Williams","OTH","President - Vice Pres","","","Y","0",""
"13","001","007","01","07","Demetra Jefferson Wysinger","OTH","President - Vice Pres","","","Y","0",""
"13","001","007","01","07","Shelia Bolar","UNF","President - Vice Pres","","","Y","0",""
"13","001","007","01","07","Michael David Boyles","UNF","President - Vice Pres","","","Y","0",""
"13","001","007","01","07","Dana E. Brown","UNF","President - Vice Pres","","","Y","0",""
"13","001","007","01","07","Robert Buchanan","UNF","President - Vice Pres","","","Y","0",""
"13","001","007","01","07","Martin Carlisle","UNF","President - Vice Pres","","","Y","0",""
"13","001","007","01","07","Richard Duncan","UNF","President - Vice Pres","","","Y","0",""
"13","001","007","01","07","Ameer Flippin","UNF","President - Vice Pres","","","Y","0",""
"13","001","007","01","07","Cherunda Fox","UNF","President - Vice Pres","","","Y","0",""
"13","001","007","01","07","Ben Hartnell","UNF","President - Vice Pres","","","Y","0",""
"13","001","007","01","07","Gerald Jennings, II","UNF","President - Vice Pres","","","Y","0",""
"13","001","007","01","07","Laurence Kotlikoff","UNF","President - Vice Pres","","","Y","0",""
"13","001","007","01","07","Joseph A. Maldanado","UNF","President - Vice Pres","","","Y","0",""
"13","001","007","01","07","Michael B. Puskar","UNF","President - Vice Pres","","","Y","0",""
"13","001","007","01","07","Maurice Symonette","UNF","President - Vice Pres","","","Y","0",""
"13","001","007","01","07","Kora Roberta Katz Vakil","UNF","President - Vice Pres","","","Y","0",""
"13","001","007","01","07","Anthony Tony J. Valdivia","UNF","President - Vice Pres","","","Y","0",""
"13","001","007","01","07","Other Write-Ins","BOT","President - Vice Pres","","","Y","9",""
"13","001","007","01","07","Kathy Szeliga","REP","U.S. Senator           ","","","","560",""
"13","001","007","01","07","Chris Van Hollen","DEM","U.S. Senator           ","","Y","","230",""
"13","001","007","01","07","Margaret Flowers","GRN","U.S. Senator           ","","","","19",""
"13","001","007","01","07","Jeffrey Binkins","DEM","U.S. Senator           ","","","Y","0",""
"13","001","007","01","07","Bob Robinson","DEM","U.S. Senator           ","","","Y","0",""
"13","001","007","01","07","Charles U. Smith","DEM","U.S. Senator           ","","","Y","0",""
"13","001","007","01","07","Lih Young","DEM","U.S. Senator           ","","","Y","0",""
"13","001","007","01","07","Greg Dorsey","UNF","U.S. Senator           ","","","Y","0",""
"13","001","007","01","07","Ed Tinus","UNF","U.S. Senator           ","","","Y","0",""
"13","001","007","01","07","Other Write-Ins","BOT","U.S. Senator           ","","","Y","0",""
"13","001","007","01","07","Andy Harris","REP","Rep in Congress","01","Y","","578",""
"13","001","007","01","07","Joe Werner","DEM","Rep in Congress","01","","","181",""
"13","001","007","01","07","Matt Beers","LIB","Rep in Congress","01","","","39",""
"13","001","007","01","07","Other Write-Ins","BOT","Rep in Congress","01","","Y","0",""
"13","001","007","01","07","Kevin J. Mahoney","BOT","Judge of the Circuit Court","03","Y","","679",""
"13","001","007","01","07","Other Write-Ins","BOT","Judge of the Circuit Court","03","","Y","16",""
"13","001","007","01","07","Dan Friedman","BOT","Judge Special Appeals At Large","","Y","","588","128"
"13","001","008","01","07","Donald J. Trump","REP","President - Vice Pres","","","","1009",""
"13","001","008","01","07","Hillary Clinton","DEM","President - Vice Pres","","Y","","561",""
"13","001","008","01","07","Gary Johnson","LIB","President - Vice Pres","","","","85",""
"13","001","008","01","07","Jill Stein","GRN","President - Vice Pres","","","","28",""
"13","001","008","01","07","Paij Boring","REP","President - Vice Pres","","","Y","0",""
"13","001","008","01","07","Joann Breivogel","REP","President - Vice Pres","","","Y","0",""
"13","001","008","01","07","Jacqueline Gates","REP","President - Vice Pres","","","Y","0",""
"13","001","008","01","07","Stephen McCarthy","REP","President - Vice Pres","","","Y","0",""
"13","001","008","01","07","Janet L. Reid","REP","President - Vice Pres","","","Y","0",""
"13","001","008","01","07","Paul Adams","DEM","President - Vice Pres","","","Y","0",""
"13","001","008","01","07","Cathy Johnson Pendleton","DEM","President - Vice Pres","","","Y","0",""
"13","001","008","01","07","Doug Terry","DEM","President - Vice Pres","","","Y","0",""
"13","001","008","01","07","Mary E. Thomas","DEM","President - Vice Pres","","","Y","0",""
"13","001","008","01","07","William E. Bowhall, Jr.","OTH","President - Vice Pres","","","Y","0",""
"13","001","008","01","07","Theodis Brown, Sr","OTH","President - Vice Pres","","","Y","0",""
"13","001","008","01","07","Darrell L. Castle","OTH","President - Vice Pres","","","Y","0",""
"13","001","008","01","07","Roque Rocky De La Fuente","OTH","President - Vice Pres","","","Y","0",""
"13","001","008","01","07","Richard Baxter Edgell","OTH","President - Vice Pres","","","Y","0",""
"13","001","008","01","07","James Hedges","OTH","President - Vice Pres","","","Y","0",""
"13","001","008","01","07","Tom Hoefling","OTH","President - Vice Pres","","","Y","0",""
"13","001","008","01","07","Lynn Kahn","OTH","President - Vice Pres","","","Y","0",""
"13","001","008","01","07","Mohammed Keita","OTH","President - Vice Pres","","","Y","0",""
"13","001","008","01","07","Gloria La Riva ","OTH","President - Vice Pres","","","Y","0",""
"13","001","008","01","07","Ken Lash","OTH","President - Vice Pres","","","Y","0",""
"13","001","008","01","07","David Librace","OTH","President - Vice Pres","","","Y","0",""
"13","001","008","01","07","Star Locke","OTH","President - Vice Pres","","","Y","0",""
"13","001","008","01","07","Michael A. Maturen","OTH","President - Vice Pres","","","Y","1",""
"13","001","008","01","07","Evan McMullin","OTH","President - Vice Pres","","","Y","8",""
"13","001","008","01","07","Kevin  M. Moreau","OTH","President - Vice Pres","","","Y","0",""
"13","001","008","01","07","Michael S Olkowski","OTH","President - Vice Pres","","","Y","0",""
"13","001","008","01","07","Marshall Schoenke","OTH","President - Vice Pres","","","Y","0",""
"13","001","008","01","07","Joe Schriner","OTH","President - Vice Pres","","","Y","0",""
"13","001","008","01","07","Coop Smith","OTH","President - Vice Pres","","","Y","0",""
"13","001","008","01","07","Michael L. Mike Smith","OTH","President - Vice Pres","","","Y","0",""
"13","001","008","01","07","Sistah Soldjah","OTH","President - Vice Pres","","","Y","0",""
"13","001","008","01","07","Emidio Soltysik","OTH","President - Vice Pres","","","Y","0",""
"13","001","008","01","07","J. J. Vogel-Walcutt","OTH","President - Vice Pres","","","Y","0",""
"13","001","008","01","07","Jerry White","OTH","President - Vice Pres","","","Y","0",""
"13","001","008","01","07","Mitchell Williams","OTH","President - Vice Pres","","","Y","0",""
"13","001","008","01","07","Demetra Jefferson Wysinger","OTH","President - Vice Pres","","","Y","0",""
"13","001","008","01","07","Shelia Bolar","UNF","President - Vice Pres","","","Y","0",""
"13","001","008","01","07","Michael David Boyles","UNF","President - Vice Pres","","","Y","0",""
"13","001","008","01","07","Dana E. Brown","UNF","President - Vice Pres","","","Y","0",""
"13","001","008","01","07","Robert Buchanan","UNF","President - Vice Pres","","","Y","0",""
"13","001","008","01","07","Martin Carlisle","UNF","President - Vice Pres","","","Y","0",""
"13","001","008","01","07","Richard Duncan","UNF","President - Vice Pres","","","Y","0",""
"13","001","008","01","07","Ameer Flippin","UNF","President - Vice Pres","","","Y","0",""
"13","001","008","01","07","Cherunda Fox","UNF","President - Vice Pres","","","Y","0",""
"13","001","008","01","07","Ben Hartnell","UNF","President - Vice Pres","","","Y","0",""
"13","001","008","01","07","Gerald Jennings, II","UNF","President - Vice Pres","","","Y","0",""
"13","001","008","01","07","Laurence Kotlikoff","UNF","President - Vice Pres","","","Y","0",""
"13","001","008","01","07","Joseph A. Maldanado","UNF","President - Vice Pres","","","Y","0",""
"13","001","008","01","07","Michael B. Puskar","UNF","President - Vice Pres","","","Y","0",""
"13","001","008","01","07","Maurice Symonette","UNF","President - Vice Pres","","","Y","0",""
"13","001","008","01","07","Kora Roberta Katz Vakil","UNF","President - Vice Pres","","","Y","0",""
"13","001","008","01","07","Anthony Tony J. Valdivia","UNF","President - Vice Pres","","","Y","0",""
"13","001","008","01","07","Other Write-Ins","BOT","President - Vice Pres","","","Y","19",""
"13","001","008","01","07","Kathy Szeliga","REP","U.S. Senator           ","","","","1115",""
"13","001","008","01","07","Chris Van Hollen","DEM","U.S. Senator           ","","Y","","531",""
"13","001","008","01","07","Margaret Flowers","GRN","U.S. Senator           ","","","","57",""
"13","001","008","01","07","Jeffrey Binkins","DEM","U.S. Senator           ","","","Y","0",""
"13","001","008","01","07","Bob Robinson","DEM","U.S. Senator           ","","","Y","0",""
"13","001","008","01","07","Charles U. Smith","DEM","U.S. Senator           ","","","Y","0",""
"13","001","008","01","07","Lih Young","DEM","U.S. Senator           ","","","Y","0",""
"13","001","008","01","07","Greg Dorsey","UNF","U.S. Senator           ","","","Y","0",""
"13","001","008","01","07","Ed Tinus","UNF","U.S. Senator           ","","","Y","0",""
"13","001","008","01","07","Other Write-Ins","BOT","U.S. Senator           ","","","Y","0",""
"13","001","008","01","07","Andy Harris","REP","Rep in Congress","01","Y","","1161",""
"13","001","008","01","07","Joe Werner","DEM","Rep in Congress","01","","","438",""
"13","001","008","01","07","Matt Beers","LIB","Rep in Congress","01","","","84",""
"13","001","008","01","07","Other Write-Ins","BOT","Rep in Congress","01","","Y","2",""
"13","001","008","01","07","Kevin J. Mahoney","BOT","Judge of the Circuit Court","03","Y","","1378",""
"13","001","008","01","07","Other Write-Ins","BOT","Judge of the Circuit Court","03","","Y","23",""
"13","001","008","01","07","Dan Friedman","BOT","Judge Special Appeals At Large","","Y","","1208","259"
"13","001","009","01","34B","Donald J. Trump","REP","President - Vice Pres","","","","713",""
"13","001","009","01","34B","Hillary Clinton","DEM","President - Vice Pres","","Y","","401",""
"13","001","009","01","34B","Gary Johnson","LIB","President - Vice Pres","","","","64",""
"13","001","009","01","34B","Jill Stein","GRN","President - Vice Pres","","","","14",""
"13","001","009","01","34B","Paij Boring","REP","President - Vice Pres","","","Y","0",""
"13","001","009","01","34B","Joann Breivogel","REP","President - Vice Pres","","","Y","0",""
"13","001","009","01","34B","Jacqueline Gates","REP","President - Vice Pres","","","Y","0",""
"13","001","009","01","34B","Stephen McCarthy","REP","President - Vice Pres","","","Y","0",""
"13","001","009","01","34B","Janet L. Reid","REP","President - Vice Pres","","","Y","0",""
"13","001","009","01","34B","Paul Adams","DEM","President - Vice Pres","","","Y","0",""
"13","001","009","01","34B","Cathy Johnson Pendleton","DEM","President - Vice Pres","","","Y","0",""
"13","001","009","01","34B","Doug Terry","DEM","President - Vice Pres","","","Y","0",""
"13","001","009","01","34B","Mary E. Thomas","DEM","President - Vice Pres","","","Y","0",""
"13","001","009","01","34B","William E. Bowhall, Jr.","OTH","President - Vice Pres","","","Y","0",""
"13","001","009","01","34B","Theodis Brown, Sr","OTH","President - Vice Pres","","","Y","0",""
"13","001","009","01","34B","Darrell L. Castle","OTH","President - Vice Pres","","","Y","1",""
"13","001","009","01","34B","Roque Rocky De La Fuente","OTH","President - Vice Pres","","","Y","0",""
"13","001","009","01","34B","Richard Baxter Edgell","OTH","President - Vice Pres","","","Y","0",""
"13","001","009","01","34B","James Hedges","OTH","President - Vice Pres","","","Y","0",""
"13","001","009","01","34B","Tom Hoefling","OTH","President - Vice Pres","","","Y","0",""
"13","001","009","01","34B","Lynn Kahn","OTH","President - Vice Pres","","","Y","0",""
"13","001","009","01","34B","Mohammed Keita","OTH","President - Vice Pres","","","Y","0",""
"13","001","009","01","34B","Gloria La Riva ","OTH","President - Vice Pres","","","Y","0",""
"13","001","009","01","34B","Ken Lash","OTH","President - Vice Pres","","","Y","0",""
"13","001","009","01","34B","David Librace","OTH","President - Vice Pres","","","Y","0",""
"13","001","009","01","34B","Star Locke","OTH","President - Vice Pres","","","Y","0",""
"13","001","009","01","34B","Michael A. Maturen","OTH","President - Vice Pres","","","Y","0",""
"13","001","009","01","34B","Evan McMullin","OTH","President - Vice Pres","","","Y","3",""
"13","001","009","01","34B","Kevin  M. Moreau","OTH","President - Vice Pres","","","Y","0",""
"13","001","009","01","34B","Michael S Olkowski","OTH","President - Vice Pres","","","Y","0",""
"13","001","009","01","34B","Marshall Schoenke","OTH","President - Vice Pres","","","Y","0",""
"13","001","009","01","34B","Joe Schriner","OTH","President - Vice Pres","","","Y","0",""
"13","001","009","01","34B","Coop Smith","OTH","President - Vice Pres","","","Y","0",""
"13","001","009","01","34B","Michael L. Mike Smith","OTH","President - Vice Pres","","","Y","0",""
"13","001","009","01","34B","Sistah Soldjah","OTH","President - Vice Pres","","","Y","0",""
"13","001","009","01","34B","Emidio Soltysik","OTH","President - Vice Pres","","","Y","0",""
"13","001","009","01","34B","J. J. Vogel-Walcutt","OTH","President - Vice Pres","","","Y","0",""
"13","001","009","01","34B","Jerry White","OTH","President - Vice Pres","","","Y","0",""
"13","001","009","01","34B","Mitchell Williams","OTH","President - Vice Pres","","","Y","0",""
"13","001","009","01","34B","Demetra Jefferson Wysinger","OTH","President - Vice Pres","","","Y","0",""
"13","001","009","01","34B","Shelia Bolar","UNF","President - Vice Pres","","","Y","0",""
"13","001","009","01","34B","Michael David Boyles","UNF","President - Vice Pres","","","Y","0",""
"13","001","009","01","34B","Dana E. Brown","UNF","President - Vice Pres","","","Y","0",""
"13","001","009","01","34B","Robert Buchanan","UNF","President - Vice Pres","","","Y","0",""
"13","001","009","01","34B","Martin Carlisle","UNF","President - Vice Pres","","","Y","0",""
"13","001","009","01","34B","Richard Duncan","UNF","President - Vice Pres","","","Y","0",""
"13","001","009","01","34B","Ameer Flippin","UNF","President - Vice Pres","","","Y","0",""
"13","001","009","01","34B","Cherunda Fox","UNF","President - Vice Pres","","","Y","0",""
"13","001","009","01","34B","Ben Hartnell","UNF","President - Vice Pres","","","Y","0",""
"13","001","009","01","34B","Gerald Jennings, II","UNF","President - Vice Pres","","","Y","0",""
"13","001","009","01","34B","Laurence Kotlikoff","UNF","President - Vice Pres","","","Y","0",""
"13","001","009","01","34B","Joseph A. Maldanado","UNF","President - Vice Pres","","","Y","0",""
"13","001","009","01","34B","Michael B. Puskar","UNF","President - Vice Pres","","","Y","0",""
"13","001","009","01","34B","Maurice Symonette","UNF","President - Vice Pres","","","Y","0",""
"13","001","009","01","34B","Kora Roberta Katz Vakil","UNF","President - Vice Pres","","","Y","0",""
"13","001","009","01","34B","Anthony Tony J. Valdivia","UNF","President - Vice Pres","","","Y","0",""
"13","001","009","01","34B","Other Write-Ins","BOT","President - Vice Pres","","","Y","22",""
"13","001","009","01","34B","Kathy Szeliga","REP","U.S. Senator           ","","","","747",""
"13","001","009","01","34B","Chris Van Hollen","DEM","U.S. Senator           ","","Y","","408",""
"13","001","009","01","34B","Margaret Flowers","GRN","U.S. Senator           ","","","","45",""
"13","001","009","01","34B","Jeffrey Binkins","DEM","U.S. Senator           ","","","Y","0",""
"13","001","009","01","34B","Bob Robinson","DEM","U.S. Senator           ","","","Y","0",""
"13","001","009","01","34B","Charles U. Smith","DEM","U.S. Senator           ","","","Y","0",""
"13","001","009","01","34B","Lih Young","DEM","U.S. Senator           ","","","Y","0",""
"13","001","009","01","34B","Greg Dorsey","UNF","U.S. Senator           ","","","Y","0",""
"13","001","009","01","34B","Ed Tinus","UNF","U.S. Senator           ","","","Y","0",""
"13","001","009","01","34B","Other Write-Ins","BOT","U.S. Senator           ","","","Y","0",""
"13","001","009","01","34B","Andy Harris","REP","Rep in Congress","01","Y","","791",""
"13","001","009","01","34B","Joe Werner","DEM","Rep in Congress","01","","","338",""
"13","001","009","01","34B","Matt Beers","LIB","Rep in Congress","01","","","61",""
"13","001","009","01","34B","Other Write-Ins","BOT","Rep in Congress","01","","Y","1",""
"13","001","009","01","34B","Kevin J. Mahoney","BOT","Judge of the Circuit Court","03","Y","","989",""
"13","001","009","01","34B","Other Write-Ins","BOT","Judge of the Circuit Court","03","","Y","12",""
"13","001","009","01","34B","Dan Friedman","BOT","Judge Special Appeals At Large","","Y","","844","180"
"13","001","010","02","34A","Donald J. Trump","REP","President - Vice Pres","","","","808",""
"13","001","010","02","34A","Hillary Clinton","DEM","President - Vice Pres","","Y","","618",""
"13","001","010","02","34A","Gary Johnson","LIB","President - Vice Pres","","","","56",""
"13","001","010","02","34A","Jill Stein","GRN","President - Vice Pres","","","","20",""
"13","001","010","02","34A","Paij Boring","REP","President - Vice Pres","","","Y","0",""
"13","001","010","02","34A","Joann Breivogel","REP","President - Vice Pres","","","Y","0",""
"13","001","010","02","34A","Jacqueline Gates","REP","President - Vice Pres","","","Y","0",""
"13","001","010","02","34A","Stephen McCarthy","REP","President - Vice Pres","","","Y","0",""
"13","001","010","02","34A","Janet L. Reid","REP","President - Vice Pres","","","Y","0",""
"13","001","010","02","34A","Paul Adams","DEM","President - Vice Pres","","","Y","0",""
"13","001","010","02","34A","Cathy Johnson Pendleton","DEM","President - Vice Pres","","","Y","0",""
"13","001","010","02","34A","Doug Terry","DEM","President - Vice Pres","","","Y","0",""
"13","001","010","02","34A","Mary E. Thomas","DEM","President - Vice Pres","","","Y","0",""
"13","001","010","02","34A","William E. Bowhall, Jr.","OTH","President - Vice Pres","","","Y","0",""
"13","001","010","02","34A","Theodis Brown, Sr","OTH","President - Vice Pres","","","Y","0",""
"13","001","010","02","34A","Darrell L. Castle","OTH","President - Vice Pres","","","Y","2",""
"13","001","010","02","34A","Roque Rocky De La Fuente","OTH","President - Vice Pres","","","Y","0",""
"13","001","010","02","34A","Richard Baxter Edgell","OTH","President - Vice Pres","","","Y","0",""
"13","001","010","02","34A","James Hedges","OTH","President - Vice Pres","","","Y","0",""
"13","001","010","02","34A","Tom Hoefling","OTH","President - Vice Pres","","","Y","0",""
"13","001","010","02","34A","Lynn Kahn","OTH","President - Vice Pres","","","Y","0",""
"13","001","010","02","34A","Mohammed Keita","OTH","President - Vice Pres","","","Y","0",""
"13","001","010","02","34A","Gloria La Riva ","OTH","President - Vice Pres","","","Y","0",""
"13","001","010","02","34A","Ken Lash","OTH","President - Vice Pres","","","Y","0",""
"13","001","010","02","34A","David Librace","OTH","President - Vice Pres","","","Y","0",""
"13","001","010","02","34A","Star Locke","OTH","President - Vice Pres","","","Y","0",""
"13","001","010","02","34A","Michael A. Maturen","OTH","President - Vice Pres","","","Y","0",""
"13","001","010","02","34A","Evan McMullin","OTH","President - Vice Pres","","","Y","6",""
"13","001","010","02","34A","Kevin  M. Moreau","OTH","President - Vice Pres","","","Y","0",""
"13","001","010","02","34A","Michael S Olkowski","OTH","President - Vice Pres","","","Y","0",""
"13","001","010","02","34A","Marshall Schoenke","OTH","President - Vice Pres","","","Y","0",""
"13","001","010","02","34A","Joe Schriner","OTH","President - Vice Pres","","","Y","0",""
"13","001","010","02","34A","Coop Smith","OTH","President - Vice Pres","","","Y","0",""
"13","001","010","02","34A","Michael L. Mike Smith","OTH","President - Vice Pres","","","Y","0",""
"13","001","010","02","34A","Sistah Soldjah","OTH","President - Vice Pres","","","Y","0",""
"13","001","010","02","34A","Emidio Soltysik","OTH","President - Vice Pres","","","Y","0",""
"13","001","010","02","34A","J. J. Vogel-Walcutt","OTH","President - Vice Pres","","","Y","0",""
"13","001","010","02","34A","Jerry White","OTH","President - Vice Pres","","","Y","0",""
"13","001","010","02","34A","Mitchell Williams","OTH","President - Vice Pres","","","Y","0",""
"13","001","010","02","34A","Demetra Jefferson Wysinger","OTH","President - Vice Pres","","","Y","0",""
"13","001","010","02","34A","Shelia Bolar","UNF","President - Vice Pres","","","Y","0",""
"13","001","010","02","34A","Michael David Boyles","UNF","President - Vice Pres","","","Y","0",""
"13","001","010","02","34A","Dana E. Brown","UNF","President - Vice Pres","","","Y","0",""
"13","001","010","02","34A","Robert Buchanan","UNF","President - Vice Pres","","","Y","0",""
"13","001","010","02","34A","Martin Carlisle","UNF","President - Vice Pres","","","Y","0",""
"13","001","010","02","34A","Richard Duncan","UNF","President - Vice Pres","","","Y","0",""
"13","001","010","02","34A","Ameer Flippin","UNF","President - Vice Pres","","","Y","0",""
"13","001","010","02","34A","Cherunda Fox","UNF","President - Vice Pres","","","Y","0",""
"13","001","010","02","34A","Ben Hartnell","UNF","President - Vice Pres","","","Y","0",""
"13","001","010","02","34A","Gerald Jennings, II","UNF","President - Vice Pres","","","Y","0",""
"13","001","010","02","34A","Laurence Kotlikoff","UNF","President - Vice Pres","","","Y","1",""
"13","001","010","02","34A","Joseph A. Maldanado","UNF","President - Vice Pres","","","Y","0",""
"13","001","010","02","34A","Michael B. Puskar","UNF","President - Vice Pres","","","Y","0",""
"13","001","010","02","34A","Maurice Symonette","UNF","President - Vice Pres","","","Y","0",""
"13","001","010","02","34A","Kora Roberta Katz Vakil","UNF","President - Vice Pres","","","Y","0",""
"13","001","010","02","34A","Anthony Tony J. Valdivia","UNF","President - Vice Pres","","","Y","0",""
"13","001","010","02","34A","Other Write-Ins","BOT","President - Vice Pres","","","Y","12",""
"13","001","010","02","34A","Kathy Szeliga","REP","U.S. Senator           ","","","","831",""
"13","001","010","02","34A","Chris Van Hollen","DEM","U.S. Senator           ","","Y","","633",""
"13","001","010","02","34A","Margaret Flowers","GRN","U.S. Senator           ","","","","41",""
"13","001","010","02","34A","Jeffrey Binkins","DEM","U.S. Senator           ","","","Y","0",""
"13","001","010","02","34A","Bob Robinson","DEM","U.S. Senator           ","","","Y","0",""
"13","001","010","02","34A","Charles U. Smith","DEM","U.S. Senator           ","","","Y","0",""
"13","001","010","02","34A","Lih Young","DEM","U.S. Senator           ","","","Y","0",""
"13","001","010","02","34A","Greg Dorsey","UNF","U.S. Senator           ","","","Y","0",""
"13","001","010","02","34A","Ed Tinus","UNF","U.S. Senator           ","","","Y","0",""
"13","001","010","02","34A","Other Write-Ins","BOT","U.S. Senator           ","","","Y","3",""
"13","001","010","02","34A","Pat McDonough","REP","Rep in Congress","02","","","771",""
"13","001","010","02","34A","C. A. Dutch Ruppersberger","DEM","Rep in Congress","02","Y","","643",""
"13","001","010","02","34A","Kristin S. Kasprzak","LIB","Rep in Congress","02","","","73",""
"13","001","010","02","34A","Other Write-Ins","BOT","Rep in Congress","02","","Y","3",""
"13","001","010","02","34A","Kevin J. Mahoney","BOT","Judge of the Circuit Court","03","Y","","1181",""
"13","001","010","02","34A","Other Write-Ins","BOT","Judge of the Circuit Court","03","","Y","25",""
"13","001","010","02","34A","Dan Friedman","BOT","Judge Special Appeals At Large","","Y","","1036","280"
"13","001","011","01","34B","Donald J. Trump","REP","President - Vice Pres","","","","974",""
"13","001","011","01","34B","Hillary Clinton","DEM","President - Vice Pres","","Y","","403",""
"13","001","011","01","34B","Gary Johnson","LIB","President - Vice Pres","","","","75",""
"13","001","011","01","34B","Jill Stein","GRN","President - Vice Pres","","","","16",""
"13","001","011","01","34B","Paij Boring","REP","President - Vice Pres","","","Y","0",""
"13","001","011","01","34B","Joann Breivogel","REP","President - Vice Pres","","","Y","0",""
"13","001","011","01","34B","Jacqueline Gates","REP","President - Vice Pres","","","Y","0",""
"13","001","011","01","34B","Stephen McCarthy","REP","President - Vice Pres","","","Y","0",""
"13","001","011","01","34B","Janet L. Reid","REP","President - Vice Pres","","","Y","0",""
"13","001","011","01","34B","Paul Adams","DEM","President - Vice Pres","","","Y","0",""
"13","001","011","01","34B","Cathy Johnson Pendleton","DEM","President - Vice Pres","","","Y","0",""
"13","001","011","01","34B","Doug Terry","DEM","President - Vice Pres","","","Y","0",""
"13","001","011","01","34B","Mary E. Thomas","DEM","President - Vice Pres","","","Y","0",""
"13","001","011","01","34B","William E. Bowhall, Jr.","OTH","President - Vice Pres","","","Y","0",""
"13","001","011","01","34B","Theodis Brown, Sr","OTH","President - Vice Pres","","","Y","0",""
"13","001","011","01","34B","Darrell L. Castle","OTH","President - Vice Pres","","","Y","1",""
"13","001","011","01","34B","Roque Rocky De La Fuente","OTH","President - Vice Pres","","","Y","0",""
"13","001","011","01","34B","Richard Baxter Edgell","OTH","President - Vice Pres","","","Y","0",""
"13","001","011","01","34B","James Hedges","OTH","President - Vice Pres","","","Y","0",""
"13","001","011","01","34B","Tom Hoefling","OTH","President - Vice Pres","","","Y","0",""
"13","001","011","01","34B","Lynn Kahn","OTH","President - Vice Pres","","","Y","0",""
"13","001","011","01","34B","Mohammed Keita","OTH","President - Vice Pres","","","Y","0",""
"13","001","011","01","34B","Gloria La Riva ","OTH","President - Vice Pres","","","Y","0",""
"13","001","011","01","34B","Ken Lash","OTH","President - Vice Pres","","","Y","0",""
"13","001","011","01","34B","David Librace","OTH","President - Vice Pres","","","Y","0",""
"13","001","011","01","34B","Star Locke","OTH","President - Vice Pres","","","Y","0",""
"13","001","011","01","34B","Michael A. Maturen","OTH","President - Vice Pres","","","Y","0",""
"13","001","011","01","34B","Evan McMullin","OTH","President - Vice Pres","","","Y","6",""
"13","001","011","01","34B","Kevin  M. Moreau","OTH","President - Vice Pres","","","Y","0",""
"13","001","011","01","34B","Michael S Olkowski","OTH","President - Vice Pres","","","Y","0",""
"13","001","011","01","34B","Marshall Schoenke","OTH","President - Vice Pres","","","Y","0",""
"13","001","011","01","34B","Joe Schriner","OTH","President - Vice Pres","","","Y","0",""
"13","001","011","01","34B","Coop Smith","OTH","President - Vice Pres","","","Y","0",""
"13","001","011","01","34B","Michael L. Mike Smith","OTH","President - Vice Pres","","","Y","0",""
"13","001","011","01","34B","Sistah Soldjah","OTH","President - Vice Pres","","","Y","0",""
"13","001","011","01","34B","Emidio Soltysik","OTH","President - Vice Pres","","","Y","0",""
"13","001","011","01","34B","J. J. Vogel-Walcutt","OTH","President - Vice Pres","","","Y","0",""
"13","001","011","01","34B","Jerry White","OTH","President - Vice Pres","","","Y","0",""
"13","001","011","01","34B","Mitchell Williams","OTH","President - Vice Pres","","","Y","0",""
"13","001","011","01","34B","Demetra Jefferson Wysinger","OTH","President - Vice Pres","","","Y","0",""
"13","001","011","01","34B","Shelia Bolar","UNF","President - Vice Pres","","","Y","0",""
"13","001","011","01","34B","Michael David Boyles","UNF","President - Vice Pres","","","Y","0",""
"13","001","011","01","34B","Dana E. Brown","UNF","President - Vice Pres","","","Y","0",""
"13","001","011","01","34B","Robert Buchanan","UNF","President - Vice Pres","","","Y","0",""
"13","001","011","01","34B","Martin Carlisle","UNF","President - Vice Pres","","","Y","1",""
"13","001","011","01","34B","Richard Duncan","UNF","President - Vice Pres","","","Y","0",""
"13","001","011","01","34B","Ameer Flippin","UNF","President - Vice Pres","","","Y","0",""
"13","001","011","01","34B","Cherunda Fox","UNF","President - Vice Pres","","","Y","0",""
"13","001","011","01","34B","Ben Hartnell","UNF","President - Vice Pres","","","Y","0",""
"13","001","011","01","34B","Gerald Jennings, II","UNF","President - Vice Pres","","","Y","0",""
"13","001","011","01","34B","Laurence Kotlikoff","UNF","President - Vice Pres","","","Y","0",""
"13","001","011","01","34B","Joseph A. Maldanado","UNF","President - Vice Pres","","","Y","0",""
"13","001","011","01","34B","Michael B. Puskar","UNF","President - Vice Pres","","","Y","0",""
"13","001","011","01","34B","Maurice Symonette","UNF","President - Vice Pres","","","Y","0",""
"13","001","011","01","34B","Kora Roberta Katz Vakil","UNF","President - Vice Pres","","","Y","0",""
"13","001","011","01","34B","Anthony Tony J. Valdivia","UNF","President - Vice Pres","","","Y","0",""
